Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PK,13-Sep-20,622,10.96,NA,8.4,16.6,0.8,67.9,43.2,1.3,4.2,0,0,NA,7.7,27.5,-4.6,10.6,NA,11.2,NA,0.816,1.073,19.95
PK,14-Sep-20,623,8.49,NA,10.4,19.7,4,68,23.6,0.6,3.2,0,0,NA,11.6,31.8,1.8,11.3,NA,11,NA,0.543,1.758,19.7
PK,15-Sep-20,624,15.87,NA,12.3,21.3,2.1,70.5,37,0.7,4.5,0,0,NA,14.2,34.5,-1.1,13.6,NA,10.8,NA,0.939,1.599,19.45
PK,16-Sep-20,625,13.13,1.88,12.5,22.2,4.2,73.8,36.2,0.6,2.8,0,0,NA,13.1,32.4,0,14.1,NA,10.9,NA,0.966,1.703,19.2
PK,17-Sep-20,626,13.14,3.3,11.8,22.8,3.3,70.8,26.7,0.8,3.9,0,0,NA,11.2,33.6,-1.8,12.7,NA,10.9,NA,0.74,2.032,18.94
PK,18-Sep-20,627,10.82,2.2,11.8,21.5,1.4,67.1,29.5,1,3.7,0,0,NA,11,30.5,-4,11.6,NA,10.9,NA,0.758,1.811,18.69
PK,19-Sep-20,628,6.92,1.63,9.3,13.4,5.7,82.3,63.3,1.6,5.9,0.254,0,NA,9.6,20.1,1.1,11.4,NA,10.9,NA,0.975,0.565,18.44
PK,20-Sep-20,629,12.67,3.07,8,16.2,-0.7,76,39.9,1.1,4.2,0,0,NA,8.6,30.8,-5.6,10.9,NA,10.7,NA,0.735,1.107,18.18
PK,21-Sep-20,630,10.98,2.13,5.8,15.3,-2.4,79.6,34.5,0.6,3.2,0,0,NA,5.4,25.3,-7.8,8.3,NA,10.5,NA,0.601,1.141,17.93
PK,22-Sep-20,631,13.77,NA,7.7,18.1,-0.9,73.7,36.7,0.7,4.7,0,0,NA,8.6,32.6,-4.6,9.4,NA,10.2,NA,0.761,1.313,17.68
PK,23-Sep-20,632,4.08,0.51,8.5,12,3.6,82.3,59.1,1.8,6.6,10.41,0,NA,8.2,18.3,2.5,9.3,NA,10.1,NA,0.828,0.573,17.43
PK,24-Sep-20,633,8.28,1.61,4.5,9.6,-1,92.6,76.6,1.1,4.4,1.524,0,NA,5.2,16.5,-1.8,7.7,NA,9.9,NA,0.913,0.279,17.17
PK,25-Sep-20,634,8.49,6.93,3.2,5.8,-0.2,93.4,83.1,1.9,5.8,10.67,0,NA,2.9,9.3,-0.9,5.1,NA,9.6,NA,0.766,0.156,16.93
PK,26-Sep-20,635,10.28,5.65,2.9,7.1,-0.4,85,62.3,1.7,5.6,1.524,0,NA,3.1,13.5,-1,5.1,NA,9.2,NA,0.629,0.381,16.68
PK,27-Sep-20,636,14.98,NA,3.3,12.2,-3.9,82.5,43,0.6,3.8,0,0,NA,3.6,19,-5.6,6.1,NA,8.8,NA,0.609,0.807,16.43
PK,28-Sep-20,637,14.92,NA,7.9,19.5,-1.1,76.8,39.1,0.8,3.4,0,0,NA,6.7,25,-3.3,8.1,NA,8.5,NA,0.886,1.38,16.18
PK,29-Sep-20,638,15.02,NA,8.9,22.3,-0.2,73.5,27.3,0.6,4,0,0,NA,7.2,28.1,-3.7,8.7,NA,8.5,NA,0.734,1.955,15.93
PK,30-Sep-20,639,13.07,NA,9,21.3,-0.3,74.7,32.1,0.5,3.4,0,0,NA,6.8,27.1,-4.4,8.5,NA,8.6,NA,0.811,1.715,15.69
PK,1-Oct-20,640,6.33,NA,9,19.9,1.7,82,37.1,0.1,1.7,0,0,NA,7.2,22,-2.2,8.2,NA,8.7,NA,0.86,1.458,15.45
PK,2-Oct-20,641,13.39,NA,9.6,21.8,1,73.7,32.6,0.8,4.5,0,0,NA,8,28.4,-2.6,9,NA,8.6,NA,0.849,1.755,15.2
PK,3-Oct-20,642,13.02,NA,9.5,21.4,1.1,76.4,33.7,0.5,2.9,0,0,NA,7.7,28.5,-3.2,9.1,NA,8.6,NA,0.861,1.694,14.96
PK,4-Oct-20,643,8.59,1.96,6.7,16.5,-0.8,77.4,35.5,0.9,5.3,0,0,NA,5.2,26.4,-5,7.3,NA,8.7,NA,0.667,1.212,14.72
PK,5-Oct-20,644,13.12,3.19,8.1,19.8,-1.6,78.2,43.3,1,5,0.254,0,NA,6.7,28.2,-5.5,7.9,NA,8.5,NA,0.999,1.308,14.48
PK,6-Oct-20,645,11.38,2.78,10.4,18.6,3,80.3,51.2,1.4,5.6,0,0,NA,8.3,29.4,-1.5,9.3,NA,8.4,NA,1.098,1.047,14.24
PK,7-Oct-20,646,12.79,2.03,8.6,20.5,-0.2,80.1,37.2,0.5,3.6,0,0,NA,7.2,28.5,-4.1,8.9,NA,8.4,NA,0.895,1.511,14.01
PK,8-Oct-20,647,2.37,0.46,5.6,10.7,0,94.5,73,0.6,4,3.048,0,NA,3.7,10.5,-2.5,6.4,NA,8.5,NA,0.938,0.347,13.78
PK,9-Oct-20,648,2.81,0.47,5.9,9,0.7,91.7,72.9,0.7,4,3.556,0,NA,5.1,10.6,-1,5.9,NA,8.3,NA,0.836,0.311,13.55
PK,10-Oct-20,649,4.28,0.75,4.8,8.8,0.2,81.7,63.3,2.4,6.4,5.588,0,NA,4.1,12,-1.4,5.8,NA,8,NA,0.717,0.416,13.32
PK,11-Oct-20,650,6,1.25,0.7,4.3,-1.4,81.6,55.7,1.9,6.3,0,0,NA,0.5,8.3,-2.8,3.1,NA,7.7,NA,0.462,0.367,13.09
PK,12-Oct-20,651,8.46,7.32,-0.1,3.5,-2.6,92.4,74.4,1.7,5.8,13,0.1,NA,-1.9,1,-6,2.7,NA,7.4,NA,0.582,0.2,12.87
PK,13-Oct-20,652,3.6,3.15,-0.2,2.8,-2.1,94.8,84.9,2,7.1,10,0.177,NA,-0.8,0.6,-2.8,1.9,NA,6.9,NA,0.632,0.112,12.65
PK,14-Oct-20,653,8.31,7.07,0.4,5.9,-1.7,87.5,57.9,1.9,5.9,0,0.153,NA,-2.4,0.9,-8,2,NA,6.6,NA,0.538,0.391,12.43
PK,15-Oct-20,654,7.38,6.19,0.5,5.7,-1.7,82.8,52,1.3,4.3,6,0.199,NA,-1.7,1.1,-6.3,1.9,NA,6.3,NA,0.477,0.44,12.21
PK,16-Oct-20,655,2.39,1.74,3.9,9.1,-0.8,90.4,75.3,2.5,8.3,0,0.122,NA,0.3,1.2,-0.9,1.6,NA,5.9,NA,0.87,0.285,11.99
PK,17-Oct-20,656,3.58,3.03,-1.7,-0.5,-3.1,83.9,67.2,1.4,4.9,0,0.105,NA,-2.3,-0.7,-3.4,1.1,NA,5.2,NA,0.395,0.193,11.78
PK,18-Oct-20,657,3.08,2.75,0.2,3.2,-3.5,95.9,89.1,1.1,4.3,8.8,0.173,NA,-0.8,0.5,-3.5,1.4,NA,5.1,NA,0.682,0.083,11.57
PK,19-Oct-20,658,3.5,2.6,2.2,4.9,-1.5,85.9,73.7,2.7,6.4,0,0.137,NA,-0.4,0.6,-3.1,1.5,NA,4.9,NA,0.638,0.228,11.36
PK,20-Oct-20,659,4.37,3.56,-0.8,2.8,-3.2,84.9,65.9,1.3,4.8,1,0.145,NA,-2.7,0.4,-6.5,1.5,NA,4.7,NA,0.492,0.255,11.15
PK,21-Oct-20,660,3.07,2.77,-5.4,-1.7,-12.9,91,79,1.5,5.2,0,0.123,NA,-8.4,-2.7,-22.7,1.3,NA,4.5,NA,0.426,0.113,10.95
PK,22-Oct-20,661,9.4,8.05,-9,1.4,-15.6,83.3,47.8,0.6,3.9,4.3,0.156,NA,-14.5,-1.4,-24,0.8,NA,4.5,NA,0.324,0.354,10.75
PK,23-Oct-20,662,1.67,1.55,-6.8,-5.3,-10,93.8,76.3,1.2,5.1,38.7,0.454,NA,-7.2,-5.9,-12.2,0.4,NA,4.3,NA,0.313,0.097,10.55
PK,24-Oct-20,663,4.36,4.05,-10.2,-7.1,-12.1,93.5,91.6,2.5,6.8,0,0.432,NA,-10.4,-7.2,-12.5,0.6,NA,4.1,NA,0.329,0.03,10.36
PK,25-Oct-20,664,8.58,7.97,-11,-2.1,-20.9,92.4,86.2,0.6,3,0,0.362,NA,-18.6,-8.9,-33.8,0.9,NA,3.9,NA,0.451,0.072,10.17
PK,26-Oct-20,665,5.81,5.04,-3.6,4.2,-12.2,95.6,83.4,0.6,5.1,0,0.304,NA,-6.3,1.1,-15.2,1,NA,3.9,NA,0.687,0.137,9.98
PK,27-Oct-20,666,7.09,5.83,-0.5,4.7,-9,88.5,71.5,2.3,9,0,0.276,NA,-4.9,0.4,-14.9,1.1,NA,3.9,NA,0.611,0.244,9.8
PK,28-Oct-20,667,4.28,3.34,5.2,8.2,3.8,82.3,72,2.4,5.4,0,0.17,NA,0.4,1,0.1,1.2,NA,3.8,NA,0.78,0.303,9.62
PK,29-Oct-20,668,5.81,4.26,4.1,10.6,-1.3,83.4,60.5,1.7,5.2,0,0.132,NA,-0.5,1.2,-3.5,1.1,NA,3.6,NA,0.773,0.505,9.44
PK,30-Oct-20,669,7.15,4.99,1.4,5.8,-3.9,80.3,53.5,2.5,9.8,0,0.119,NA,-2,0.8,-10.3,1,NA,3.5,NA,0.494,0.429,9.26
PK,31-Oct-20,670,7.59,5.69,-2.4,7.5,-9.1,83.4,45.4,0.4,4,0,0.098,NA,-8.6,0.9,-14.9,0.5,NA,3.4,NA,0.47,0.565,9.09
PK,1-Nov-20,671,8.34,5.95,1.5,6.9,-5.2,69.7,52.5,1.8,4.8,2.9,0.12,0.3,-4.2,0.8,-10.4,0.3,NA,3.3,NA,0.524,0.474,8.92
PK,2-Nov-20,672,7.57,5.07,3.3,8.7,-2,62.8,46.1,2,4.8,0,0.108,0.3,-2.4,0.9,-7.6,0.3,NA,3.3,NA,0.518,0.606,8.76
PK,3-Nov-20,673,1.86,1.13,1.5,2.9,-0.5,85.9,70,2,5.1,0.3,0.11,0.2,-0.3,0.3,-1.9,0.2,NA,3.1,NA,0.525,0.225,8.59
PK,4-Nov-20,674,3.4,1.92,3.6,5.8,0,97.5,91.5,1.4,4.5,0,0.065,NA,0.7,1.4,-0.6,0.7,NA,3.1,NA,0.846,0.079,8.43
PK,5-Nov-20,675,2.89,1.91,0,5.7,-7.3,93.4,73.1,1.6,7.1,0,0,NA,-2.1,1.2,-11.1,0.8,NA,2.8,NA,0.671,0.247,8.28
PK,6-Nov-20,676,6.52,4.27,-4.1,-0.6,-10.7,86.3,70,1.7,6,8.4,0.065,0.1,-8,-2.5,-15.4,0.1,NA,2.7,NA,0.41,0.176,8.12
PK,7-Nov-20,677,2.07,1.46,-8.7,-6.3,-12.1,91.4,77.9,2.5,8.3,6.8,0.117,-1.1,-10.4,-5.3,-16.6,-1.1,NA,2.7,NA,0.297,0.084,7.98
PK,8-Nov-20,678,6.95,5.66,-11,-6.6,-18.5,84.4,66.3,2.5,8.9,0,0.085,-0.8,-15.6,-8.4,-25.4,-0.8,NA,2.6,NA,0.248,0.126,7.83
PK,9-Nov-20,679,3.79,NA,-10.9,-2.5,-20.2,84.7,50.1,0.5,3.3,7.2,0.14,-1.4,-14.2,-5.6,-26.3,-1.4,NA,2.5,NA,0.254,0.253,7.69
PK,10-Nov-20,680,0.62,NA,-6.6,-4.7,-8.1,92.5,88.1,1.2,4.7,13.3,0.242,-0.7,-7.6,-4.8,-14,-0.7,NA,2.4,NA,0.379,0.051,7.55
PK,11-Nov-20,681,0.84,NA,-7.3,-5.6,-9,88.2,73.7,0.3,4.7,0,0.207,-0.5,-9,-7.2,-14.5,-0.5,NA,2.3,NA,0.297,0.106,7.41
PK,12-Nov-20,682,0.75,NA,-6.6,-4.7,-8.2,91.1,78.3,1.1,4.3,3.1,0.231,-0.5,-7.4,-5.7,-10.6,-0.5,NA,2.2,NA,0.337,0.093,7.28
PK,13-Nov-20,683,0.37,NA,-4.5,-2,-6.6,95,87.2,1.4,7.3,9.1,0.301,-0.4,-5,-3.1,-6.8,-0.4,NA,2.2,NA,0.461,0.068,7.16
PK,14-Nov-20,684,3.42,NA,-4.7,0.2,-6.6,81.7,55.2,1.7,5.6,0,0.286,-0.5,-8.8,-2.6,-15.1,-0.3,NA,2.1,NA,0.341,0.277,7.03
PK,15-Nov-20,685,5.4,NA,-4.1,0.3,-10.7,87.7,67.2,1.2,7,0,0.283,-0.5,-8.4,-2.7,-20.6,-0.3,NA,2.1,NA,0.418,0.204,6.91
PK,16-Nov-20,686,1.43,NA,-4.3,-1.4,-10.5,95.4,85.7,1.1,4.6,7.3,0.339,-0.6,-6.1,-1.8,-17.1,-0.3,NA,2,NA,0.473,0.079,6.8
PK,17-Nov-20,687,3.4,NA,1.5,5,-1.7,91.7,75.4,1.9,6.8,0,0.288,-0.4,-1.7,0.4,-8.5,-0.3,NA,2,NA,0.657,0.214,6.68
PK,18-Nov-20,688,1.36,NA,-1.9,-0.2,-3.9,95.3,79.1,0.5,3.8,6.6,0.339,-0.4,-4.5,-1.9,-13.9,-0.3,NA,2,NA,0.477,0.126,6.57
PK,19-Nov-20,689,1.29,0.66,-6.2,0.6,-13.8,90,60,0.5,4.2,0,0.325,-0.5,-12.9,-4.1,-24,-0.3,NA,1.9,NA,0.382,0.255,6.47
PK,20-Nov-20,690,1.15,NA,-6.2,-2.9,-12.7,93.9,84.6,0.5,3.6,0,0.311,-0.6,-9.4,-4,-21.8,-0.3,NA,1.9,NA,0.418,0.076,6.37
PK,21-Nov-20,691,5.06,NA,-4,2.9,-11.3,88.7,58.1,1.3,5.1,0,0.285,-0.6,-10.5,-3.9,-21.9,-0.2,NA,1.9,NA,0.438,0.316,6.26
PK,22-Nov-20,692,2.93,NA,-5.3,-4.4,-6,96.1,94.6,0.2,3.9,1.6,0.297,-0.6,-6.5,-4.9,-10.4,-0.3,NA,1.9,NA,0.417,0.024,6.17
PK,23-Nov-20,693,1.88,NA,-5.1,-2.5,-7.5,96.4,93.8,0.2,2.2,0,0.282,-0.5,-6.2,-3.7,-12.7,-0.3,NA,1.9,NA,0.477,0.032,6.07
PK,24-Nov-20,694,1.73,NA,-5,-3.7,-6.3,96.7,95.8,1.6,5.4,1,0.29,-0.5,-5.4,-1.6,-14.9,-0.3,NA,1.8,NA,0.445,0.02,5.99
PK,25-Nov-20,695,1.62,NA,-4.8,-0.7,-8.3,90.6,75.1,1.5,4.8,1,0.298,-0.5,-7.7,-4.4,-17.1,-0.3,NA,1.8,NA,0.437,0.145,5.9
PK,26-Nov-20,696,3.91,NA,-3.6,2.2,-10,83.5,58.2,0.9,3.9,0,0.288,-0.6,-8.8,-2.4,-19.3,-0.2,NA,1.8,NA,0.418,0.3,5.82
PK,27-Nov-20,697,4.13,NA,-3.8,-0.9,-5.3,93.4,79.1,1.2,5.4,0,0.273,-0.5,-5.3,-3.2,-9.1,-0.3,NA,1.8,NA,0.452,0.119,5.74
PK,28-Nov-20,698,2.5,NA,-5.1,-0.2,-13.3,88.4,69,0.3,4.6,0,0.265,-0.6,-11,-0.8,-22.5,-0.3,NA,1.8,NA,0.414,0.186,5.67
PK,29-Nov-20,699,4.5,NA,-4.9,-3.4,-10.6,94.4,89.3,2,5.3,0.6,0.27,-0.8,-7.8,-2.5,-20.4,-0.3,NA,1.7,NA,0.425,0.051,5.6
PK,30-Nov-20,700,1.15,NA,-3.3,-1.4,-5.2,87.7,64.6,0.4,6.2,4.4,0.304,-0.6,-5.2,-2.7,-13.9,-0.3,NA,1.7,NA,0.356,0.195,5.53
PK,1-Dec-20,701,4.54,NA,-8.2,-0.2,-15.6,75.1,40.6,0.4,3.6,0,0.296,-0.7,-17.1,-7.8,-23.7,-0.3,NA,1.7,NA,0.245,0.358,5.47
PK,2-Dec-20,702,4.43,NA,-4.5,2.5,-14,63.5,36.8,1.5,5.9,0.7,0.301,-1,-12.6,-4.9,-22,-0.4,NA,1.7,NA,0.269,0.462,5.41
PK,3-Dec-20,703,3.42,NA,-2,0.8,-8,70.7,52.1,1.8,5.8,0,0.287,-0.8,-7.8,-0.4,-17.1,-0.4,NA,1.7,NA,0.338,0.311,5.35
PK,4-Dec-20,704,4.58,NA,-5.6,10.1,-11.4,83.2,37.2,0.6,3.1,0,0.287,-0.9,-16.5,-5,-21,-0.4,NA,1.7,NA,0.46,0.777,5.3
PK,5-Dec-20,705,4.46,NA,-1.9,2.9,-9.2,68.5,48.2,2.2,5.6,1.2,0.296,-1,-9.7,-3.9,-19.4,-0.5,NA,1.6,NA,0.363,0.39,5.24
PK,6-Dec-20,706,3.71,NA,-4,6.7,-10.8,76.9,42.8,0.7,4.3,0.4,0.299,-0.9,-11.1,-4.1,-18.9,-0.5,NA,1.6,NA,0.421,0.563,5.2
PK,7-Dec-20,707,1.59,NA,-3.8,-2.8,-4.9,94,80.2,3,6,0,0.289,-0.8,-4.1,-1.5,-9.2,-0.5,NA,1.6,NA,0.398,0.098,5.15
PK,8-Dec-20,708,0.66,NA,-0.8,0.6,-3.6,99.1,97.4,0.8,5.1,6.6,0.34,-0.4,-0.3,0,-3.2,-0.4,NA,1.6,NA,0.621,0.017,5.11
PK,9-Dec-20,709,2.05,1.52,-2.5,0.2,-7,95.9,83.7,0.6,3.8,9.2,0.411,-0.3,-5.9,-0.8,-17.9,-0.3,NA,1.5,NA,0.517,0.101,5.08
PK,10-Dec-20,710,0.41,NA,-7,-3.9,-13.3,95.8,90.9,0.8,2.9,0,0.39,-0.3,-10.8,-4.2,-23.4,-0.3,NA,1.5,NA,0.416,0.042,5.04
PK,11-Dec-20,711,0.42,NA,-6.1,-4.5,-8.1,95.9,94.8,0.2,2.1,0,0.39,-0.3,-6.9,-5,-13.5,-0.3,NA,1.5,NA,0.414,0.023,5.01
PK,12-Dec-20,712,0.46,NA,-6.6,-3.3,-8.3,91.6,75.4,0.4,3.5,1.3,0.4,-0.4,-7.6,-5.1,-13.5,-0.3,NA,1.5,NA,0.361,0.118,4.99
PK,13-Dec-20,713,0.28,NA,-8.2,-7.2,-9.1,95,94.1,1.1,3.6,2.6,0.42,-0.5,-8.4,-6.3,-13.3,-0.3,NA,1.5,NA,0.334,0.021,4.97
PK,14-Dec-20,714,0.34,NA,-5.8,-2.1,-8.2,96.2,95,0.2,2.6,0.3,0.422,-0.5,-7.9,-3.2,-16.7,-0.3,NA,1.5,NA,0.497,0.026,4.94
PK,15-Dec-20,715,0.27,NA,-6.2,-4.4,-7.9,96.1,95.1,0.9,3.3,7.5,0.48,-0.5,-6.9,-5,-9.8,-0.3,NA,1.5,NA,0.419,0.022,4.93
PK,16-Dec-20,716,0.24,NA,-3.6,-2.5,-4.6,96.7,95.6,1,4.4,3.6,0.508,-0.4,-4.7,-3,-8.4,-0.3,NA,1.4,NA,0.487,0.022,4.92
PK,17-Dec-20,717,0.34,NA,-4.1,-1.9,-9.4,95.6,90,0.8,4,0,0.488,-0.4,-7.1,-2.8,-18.7,-0.3,NA,1.4,NA,0.477,0.053,4.91
PK,18-Dec-20,718,0.23,NA,-3.4,-2.2,-5.1,95.3,92.6,0.6,3.5,1.6,0.5,-0.4,-4.4,-2.9,-8.1,-0.2,NA,1.4,NA,0.48,0.038,4.9
PK,19-Dec-20,719,0.39,NA,-2.4,-0.3,-3.8,89.1,73,1.3,5.9,0,0.5,-0.3,-5,-2.3,-10.3,-0.2,NA,1.4,NA,0.435,0.161,4.9
PK,20-Dec-20,720,0.56,NA,-1.1,0.8,-4,80.1,63.6,2.6,7.7,0,0.483,-0.4,-4.9,-2.3,-9.4,-0.2,NA,1.4,NA,0.41,0.235,4.9
PK,21-Dec-20,721,0.4,NA,-5.1,-2.6,-7.5,94.6,81.5,1.3,7.5,25.4,0.678,-1.1,-6.1,-3.3,-11.9,-0.2,NA,1.4,NA,0.411,0.093,4.9
PK,22-Dec-20,722,0.82,NA,-10.6,-7.2,-20.3,88.6,82.3,2.2,8.9,0,0.621,-1.1,-14.2,-7.5,-31.7,-0.3,NA,1.4,NA,0.294,0.063,4.9
PK,23-Dec-20,723,4.37,3.22,-13,-5.5,-21.5,85.3,68.5,1,5.1,0,0.613,-1.5,-19.8,-9.6,-33.3,-0.3,NA,1.3,NA,0.279,0.128,4.92
PK,24-Dec-20,724,3.2,2.82,-8.5,-6.5,-13.6,80.9,70.5,2.5,5.8,0,0.595,-1.7,-13.3,-10,-21.3,-0.2,NA,1.4,NA,0.265,0.111,4.93
PK,25-Dec-20,725,1.83,1.69,-6.4,-4.4,-8.2,79.4,66.6,2.5,5.2,0.9,0.602,-1.7,-8.3,-6.2,-15.4,-0.2,NA,1.4,NA,0.294,0.147,4.95
PK,26-Dec-20,726,2.84,2.62,-6.1,-4,-9.2,95.7,94.3,0.5,3.8,0,0.593,-1.4,-8.4,-5,-18.2,-0.2,NA,1.4,NA,0.428,0.026,4.97
PK,27-Dec-20,727,2.89,2.68,-7.2,-4,-12.1,95.1,92.5,0.9,4.3,0,0.589,-1.4,-10.2,-5.8,-19.9,-0.2,NA,1.4,NA,0.421,0.034,5
PK,28-Dec-20,728,2.17,2.02,-7.3,-2.8,-16.1,94.9,89.2,0.8,3.6,0,0.582,-1.4,-9.9,-4.4,-25.5,-0.2,NA,1.4,NA,0.444,0.054,5.02
PK,29-Dec-20,729,1.73,1.58,-11.8,-4.3,-17.9,92.5,87.3,0.5,3.8,1.3,0.592,-1.6,-16.4,-8.9,-27.7,-0.2,NA,1.4,NA,0.387,0.056,5.05
PK,30-Dec-20,730,0.73,NA,-8.4,-6.4,-9.3,94.5,93.5,1.9,5.4,7.2,0.647,-1.7,-8.4,-6.4,-9.8,-0.2,NA,1.4,NA,0.353,0.025,5.09
PK,31-Dec-20,731,1.34,NA,-4.7,-0.5,-8.6,96.7,94.6,0.4,4.8,0.6,0.652,-1.4,-6.5,-1.6,-14.5,-0.2,NA,1.3,NA,0.555,0.032,5.12
PK,1-Jan-21,732,0.71,NA,-3.5,-1.5,-5.7,97.8,96.6,1.9,4.6,2.3,0.61,-1.2,-3.9,-2,-7.2,-0.2,NA,1.3,NA,0.528,0.019,5.14
PK,2-Jan-21,733,0.67,NA,-2.2,-1.1,-4.8,98.5,97.5,2,6.6,2.1,0.626,-1,-3.2,-1.6,-10.7,-0.2,NA,1.3,NA,0.55,0.014,5.18
PK,3-Jan-21,734,2.92,NA,-4.9,-1.2,-8.3,96.6,94.6,1.3,4.8,0.5,0.63,-0.8,-10.3,-3.3,-20.1,-0.2,NA,1.3,NA,0.53,0.03,5.22
PK,4-Jan-21,735,1.06,NA,-3.2,-0.6,-7.8,95.4,85,2,6.2,1.4,0.641,-0.9,-5.2,-1.4,-16.2,-0.2,NA,1.3,NA,0.498,0.088,5.27
PK,5-Jan-21,736,1.48,NA,-6,-2.7,-13.7,91.9,79.5,1,6.3,0.3,0.643,-1,-10.6,-3.8,-25,-0.2,NA,1.3,NA,0.398,0.103,5.32
PK,6-Jan-21,737,2.31,NA,-3.2,1.2,-8.7,94.5,78.9,0.3,2.3,0,0.635,-1,-7.2,-1.7,-21,-0.2,NA,1.3,NA,0.524,0.14,5.37
PK,7-Jan-21,738,3.68,NA,-6.9,0.6,-15.7,92.5,69.6,1,4.7,0,0.624,-1,-13.1,-5.4,-26.3,-0.1,NA,1.3,NA,0.444,0.194,5.43
PK,8-Jan-21,739,1.76,NA,-5,-2.9,-10.5,95,90.2,1.4,4.4,1.6,0.636,-1.2,-7.3,-3.7,-20.1,-0.2,NA,1.3,NA,0.445,0.048,5.49
PK,9-Jan-21,740,2.93,NA,-9.1,-5,-16.5,94.9,89.5,0.5,5,0,0.634,-1.2,-13.6,-5.6,-26.7,-0.2,NA,1.3,NA,0.376,0.044,5.56
PK,10-Jan-21,741,1.81,NA,-4.8,-3.8,-5.5,97.1,96.6,0,0,0,0.623,-1.3,-5,-3.5,-6.7,-0.2,NA,1.3,NA,0.444,0.016,5.63
PK,11-Jan-21,742,1.42,NA,-3.5,-1.6,-4.6,97.7,97.2,0.4,2.1,2.5,0.642,-1.1,-4.4,-2.7,-8,-0.2,NA,1.3,NA,0.527,0.015,5.7
PK,12-Jan-21,743,0.93,NA,-1.6,2.4,-3.7,98.6,97.5,1.3,5.5,0.9,0.649,-0.9,-2.4,0.4,-5.4,-0.2,NA,1.3,NA,0.706,0.018,5.77
PK,13-Jan-21,744,2.02,NA,-3.3,2.7,-11.7,80,65.5,3.3,9.6,0,0.614,-0.7,-6.6,0.5,-21.1,-0.2,NA,1.3,NA,0.484,0.255,5.85
PK,14-Jan-21,745,3.79,NA,-9.2,-2.2,-17.7,78.4,52.2,1.5,5.7,0,0.614,-0.7,-14.7,-4,-26.3,-0.2,NA,1.3,NA,0.271,0.248,5.93
PK,15-Jan-21,746,4.59,NA,-4.2,3.2,-10.3,78.4,60.2,1.8,5.6,0,0.607,-1,-10.8,-2.9,-21.4,-0.1,NA,1.3,NA,0.464,0.307,6.02
PK,16-Jan-21,747,3.07,NA,-6.3,-1.8,-12.2,88.4,72.4,0.6,3.5,2.6,0.627,-1.3,-11.6,-4.4,-22.1,-0.1,NA,1.3,NA,0.386,0.147,6.11
PK,17-Jan-21,748,4.31,NA,-1.7,2.2,-4.4,82.2,58.7,2.4,6.3,0.1,0.628,-1.3,-5.1,-0.6,-10.4,-0.1,NA,1.3,NA,0.42,0.296,6.2
PK,18-Jan-21,749,4.65,NA,-4.5,-0.7,-15.7,79.9,68.4,1.8,6,0,0.617,-1.2,-8.8,-1.3,-24.6,-0.2,NA,1.3,NA,0.396,0.183,6.3
PK,19-Jan-21,750,2.7,NA,-7.9,-1.4,-16.1,83.9,57.8,0.8,4,0,0.613,-1.1,-13.2,-5.4,-24.5,-0.2,NA,1.2,NA,0.318,0.232,6.4
PK,20-Jan-21,751,3.18,NA,-8,-1.6,-15.4,87.5,64.6,0.8,3.6,0.1,0.614,-1.4,-13.4,-5.3,-24.3,-0.2,NA,1.3,NA,0.35,0.192,6.51
PK,21-Jan-21,752,5.8,NA,-12.1,-5.9,-20.7,84.6,65.1,1.1,5.1,0,0.608,-1.5,-19.9,-10.6,-31.5,-0.2,NA,1.2,NA,0.255,0.137,6.61
PK,22-Jan-21,753,5.98,NA,-15.2,-6.1,-22.5,83.8,61.4,1.2,5.3,0.1,0.609,-2,-24.5,-11.6,-32.6,-0.2,NA,1.1,NA,0.238,0.15,6.73
PK,23-Jan-21,754,6.14,NA,-10.4,1.6,-18.8,67.8,24.4,1.1,4,0,0.597,-2.3,-20.3,-9.5,-27.9,-0.1,NA,1.2,NA,0.167,0.517,6.84
PK,24-Jan-21,755,2.74,NA,-11.5,-9.6,-18.4,91.8,84,1.6,4.2,7.5,0.655,-2.4,-13.3,-9.6,-26.7,-0.2,NA,1.2,NA,0.247,0.047,6.96
PK,25-Jan-21,756,2.63,NA,-9.1,-6.9,-11.4,93.7,91.7,1.2,3.3,0,0.652,-2.2,-11.2,-7.6,-18.9,-0.2,NA,1.2,NA,0.333,0.03,7.09
PK,26-Jan-21,757,2.56,NA,-9.4,-7.5,-11.5,90.1,76,1.2,4.5,1.2,0.661,-1.9,-10.6,-7.9,-20.2,-0.2,NA,1.2,NA,0.264,0.083,7.21
PK,27-Jan-21,758,4.9,NA,-6.9,-4.4,-8.9,90.8,77,0.7,3.5,9.1,0.731,-1.6,-8,-5.3,-12.7,-0.2,NA,1.2,NA,0.339,0.101,7.34
PK,28-Jan-21,759,1.55,NA,-4.4,-2.5,-6.3,94.7,89.3,0.8,3.5,1.3,0.741,-1.4,-5.3,-3.6,-10.2,-0.2,NA,1.2,NA,0.454,0.054,7.47
