Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
P5,14-Apr-20,470,NA,NA,0.7,4.4,-1.6,85.5,42.1,NA,NA,NA,1.074,0,0.5,1.5,-1.2,0,0.3,0.8,NA,0.352,0.484,25.02
P5,15-Apr-20,471,NA,NA,0.3,5.4,-6.2,70.3,29,NA,NA,NA,1.057,0,0.4,2.3,-4.4,0,0.3,0.8,NA,0.261,0.639,25.26
P5,16-Apr-20,472,NA,NA,-0.6,8.1,-8.6,58.9,20.2,NA,NA,NA,1.04,0,-1.5,2.5,-7.4,0,0.3,0.8,NA,0.218,0.861,25.49
P5,17-Apr-20,473,NA,NA,0.6,5.7,-5.2,73.5,47.2,NA,NA,NA,1.012,0,0,2.5,-3.9,0,0.3,0.8,NA,0.431,0.482,25.73
P5,18-Apr-20,474,NA,NA,0.8,6,-2.6,85,62.1,NA,NA,NA,0.981,0,1,3.3,-1.2,0,0.3,0.8,NA,0.581,0.355,25.96
P5,19-Apr-20,475,NA,NA,2.6,8.3,-2.6,75.6,43.2,NA,NA,NA,0.964,0.1,1.6,3.5,-0.5,0,0.3,0.8,NA,0.472,0.621,26.18
P5,20-Apr-20,476,NA,NA,3.7,13.1,-3.7,69.4,26.4,NA,NA,NA,0.934,0.1,1.7,3.9,-1.3,0,0.3,0.7,NA,0.398,1.11,26.41
P5,21-Apr-20,477,NA,NA,3.2,7.7,-0.9,69.7,46.6,NA,NA,NA,0.897,0.1,2.7,4.2,1.4,0.1,0.3,0.7,NA,0.491,0.563,26.63
P5,22-Apr-20,478,NA,NA,1,4.7,-2.5,87.2,66,NA,NA,NA,0.869,0.1,2.6,3.5,0.5,0,0.3,0.7,NA,0.562,0.29,26.85
P5,23-Apr-20,479,NA,NA,1.2,5.3,-1.7,87.8,61.1,NA,NA,NA,0.843,0.1,2.9,4,1.8,0.1,0.3,0.7,NA,0.543,0.346,27.07
P5,24-Apr-20,480,NA,NA,1.9,8.3,-4.7,71.8,33.5,NA,NA,NA,0.845,0.1,2.3,4.2,-0.8,0,0.3,0.7,NA,0.366,0.727,27.29
P5,25-Apr-20,481,NA,NA,1.5,6.4,-2,78.1,62.4,NA,NA,NA,0.816,0.1,2.9,4.4,1.7,0.1,0.3,0.7,NA,0.599,0.361,27.5
P5,26-Apr-20,482,NA,NA,1.9,6.1,-2.9,63.5,37.4,NA,NA,NA,0.813,0.1,2.8,4.4,0.3,0.1,0.3,0.7,NA,0.351,0.588,27.71
P5,27-Apr-20,483,NA,NA,2.4,6.2,-1,63.2,40.9,NA,NA,NA,0.79,0.1,3.4,4.8,1.5,0.1,0.3,0.7,NA,0.387,0.559,27.92
P5,28-Apr-20,484,NA,NA,1.9,8.6,-4.5,67,33.7,NA,NA,NA,0.757,0.1,2.8,4.8,-0.3,0,0.3,0.7,NA,0.376,0.74,28.12
P5,29-Apr-20,485,NA,NA,4.5,13,-0.9,70.7,34.3,NA,NA,NA,0.714,0.1,3.7,4.7,3,0.1,0.3,0.7,NA,0.513,0.983,28.32
P5,30-Apr-20,486,NA,NA,2.9,6.9,-3,68.5,39.4,NA,NA,NA,0.651,0.1,3.5,4.7,1.4,0.1,0.3,0.7,NA,0.391,0.601,28.52
P5,1-May-20,487,NA,NA,2.4,10,-5.2,64.5,35.7,NA,NA,NA,0.647,0.1,2.7,5,-0.3,0,0.3,0.7,NA,0.437,0.787,28.7
P5,2-May-20,488,NA,NA,3.1,10.2,-3.2,70.8,38.5,NA,NA,NA,0.639,0.1,3.1,4.9,0.6,0.1,0.3,0.7,NA,0.479,0.765,28.89
P5,3-May-20,489,NA,NA,-0.8,3.1,-3.6,79.4,59.7,NA,NA,NA,0.652,0,2.1,4.6,-0.4,0,0.3,0.7,NA,0.455,0.307,29.07
P5,4-May-20,490,NA,NA,0.8,7.9,-6.4,63.9,26,NA,NA,NA,0.627,0,2.2,4.6,-1.5,0,0.3,0.7,NA,0.276,0.786,29.25
P5,5-May-20,491,NA,NA,3.7,10.6,-2.6,65.1,38.6,NA,NA,NA,0.595,0.1,3.2,4.6,1.1,0.1,0.3,0.7,NA,0.495,0.787,29.43
P5,6-May-20,492,NA,NA,0.2,2.6,-1.2,93.6,77.4,NA,NA,NA,0.695,0.1,3.1,3.8,1.3,0.1,0.3,0.7,NA,0.571,0.167,29.61
P5,7-May-20,493,NA,NA,0.9,5.6,-2.5,90.5,63.5,NA,NA,NA,0.635,0.1,2.9,5,1.2,0.1,0.3,0.7,NA,0.578,0.332,29.77
P5,8-May-20,494,NA,NA,3.7,13,-3.6,77.4,43.6,NA,NA,NA,0.589,0.1,2.9,4.8,0.9,0,0.3,0.7,NA,0.653,0.845,29.94
P5,9-May-20,495,NA,NA,5.2,14.4,-2,72,37.1,NA,NA,NA,0.536,0.1,3.3,4.9,1.8,0,0.3,0.7,NA,0.609,1.033,30.1
P5,10-May-20,496,NA,NA,5.7,14.5,-1,68.5,34.5,NA,NA,NA,0.496,0.1,3.6,5.1,2.6,0.1,0.3,0.6,NA,0.57,1.082,30.26
P5,11-May-20,497,NA,NA,5.6,12,0.7,70.3,44.4,NA,NA,NA,0.458,0.1,3.7,5.1,2.8,0.1,0.3,0.7,NA,0.621,0.778,30.41
P5,12-May-20,498,NA,NA,3.5,6.9,0.4,84.2,67.3,NA,NA,NA,0.427,0.1,3.6,4.5,3.3,0.1,0.3,0.7,NA,0.667,0.324,30.57
P5,13-May-20,499,NA,NA,4.3,11.4,-0.8,81.4,37.6,NA,NA,NA,0.372,0.1,3.7,5,3.1,0.1,0.3,0.7,NA,0.507,0.841,30.71
P5,14-May-20,500,NA,NA,3.1,8.9,-0.6,86.4,48.9,NA,NA,NA,0.334,0.1,3.6,4.9,3,0.1,0.3,0.7,NA,0.558,0.583,30.86
P5,15-May-20,501,NA,NA,3.4,9.5,-1.9,82.9,56.8,NA,NA,NA,0.32,0.1,3.6,5.1,2.5,0.1,0.3,0.8,NA,0.672,0.511,31
P5,16-May-20,502,NA,NA,4.2,8.2,-0.4,85.6,59.8,NA,NA,NA,0.287,0.1,3.7,4.5,3.2,0.1,0.3,0.8,NA,0.65,0.437,31.14
P5,17-May-20,503,NA,NA,3.3,8.7,1.4,97.6,79.3,NA,NA,NA,0.27,0.1,3.7,5.1,3.4,0.1,0.3,0.8,NA,0.894,0.233,31.27
P5,18-May-20,504,NA,NA,3.5,10.7,-0.6,94,62.3,NA,NA,NA,0.232,0.1,3.5,5,2.9,0.1,0.3,0.8,NA,0.8,0.484,31.4
P5,19-May-20,505,NA,NA,5.1,12.7,-1.1,80.9,44.4,NA,NA,NA,0.171,0.1,3.4,4.9,2.5,0.1,0.3,0.8,NA,0.651,0.815,31.52
P5,20-May-20,506,NA,NA,5.8,11.2,-0.2,79.5,58.7,NA,NA,NA,0.124,0.1,3.7,4.8,3,0.1,0.4,0.9,NA,0.778,0.547,31.65
P5,21-May-20,507,NA,NA,1.3,3.5,-0.6,90.5,73.3,NA,NA,NA,0.19,0.1,3.5,4.5,2.8,0.1,0.4,0.9,NA,0.576,0.21,31.76
P5,22-May-20,508,NA,NA,0.3,1.3,-0.8,96.7,95.1,NA,NA,NA,0.296,0.1,3.1,3.5,2.6,0.1,0.4,0.9,NA,0.637,0.033,31.88
P5,23-May-20,509,NA,NA,2.5,8.9,-0.9,95,74.2,NA,NA,NA,0.254,0.1,3.3,4.9,2.4,0.1,0.4,1,NA,0.845,0.294,31.99
P5,24-May-20,510,NA,NA,4.6,12.7,-1.2,81.4,45.3,NA,NA,NA,0.209,0.1,3.1,4.2,2.4,0.1,0.4,1,NA,0.664,0.802,32.09
P5,25-May-20,511,NA,NA,4.3,7.2,0.7,97.3,90.5,NA,NA,NA,0.169,0.1,3.6,4.1,3.3,0.1,0.4,0.9,NA,0.917,0.096,32.2
P5,26-May-20,512,NA,NA,5.3,10.2,0.9,82,44.1,NA,NA,NA,0.13,0.1,3.7,5.2,2.9,0.1,0.4,0.9,NA,0.549,0.696,32.29
P5,27-May-20,513,NA,NA,4.6,12.5,-1,74.1,34.4,NA,NA,NA,0.057,0.1,4.1,7.6,2.6,0.1,0.4,0.9,NA,0.499,0.952,32.39
P5,28-May-20,514,NA,NA,7.3,16.3,-0.3,68.4,29.1,NA,NA,NA,0.008,0.1,5.2,8.4,2.9,0.1,0.5,0.9,NA,0.538,1.311,32.48
P5,29-May-20,515,NA,NA,9.7,21.4,1.3,69.3,32.4,NA,NA,NA,0,NA,9.5,22.8,3.6,1.9,1.6,1.1,NA,0.827,1.725,32.56
P5,30-May-20,516,NA,NA,7.6,15.1,2.2,88.1,66.2,NA,NA,NA,0,NA,9.9,20.7,4.8,6.2,3.8,1.7,NA,1.134,0.579,32.64
P5,31-May-20,517,NA,NA,3.2,5.8,-1.3,95.2,76,NA,NA,NA,0,NA,6.8,9.9,2.7,5.1,4.5,2.3,NA,0.698,0.22,32.71
P5,1-Jun-20,518,NA,NA,4.1,10.3,-1.2,74.9,34.5,NA,NA,NA,0,NA,8.7,24.7,2.8,5.9,4.1,2.6,NA,0.433,0.822,32.78
P5,2-Jun-20,519,NA,NA,4.5,14.1,-2.3,76.9,37.7,NA,NA,NA,0,NA,8.1,26.2,1.9,5.4,4.4,2.8,NA,0.605,1,32.86
P5,3-Jun-20,520,NA,NA,4.8,12.1,-2.1,72,32.4,NA,NA,NA,0,NA,9.7,27,2.3,6.5,4.5,3,NA,0.456,0.951,32.91
P5,4-Jun-20,521,NA,NA,4.5,10.9,-2,71,37.2,NA,NA,NA,0,NA,8.9,24,2.2,6.3,5,3.3,NA,0.486,0.82,32.97
P5,5-Jun-20,522,NA,NA,6.1,12.7,-1.1,74.9,38.9,NA,NA,NA,0,NA,9.8,19.2,2.7,6.4,5,3.5,NA,0.57,0.895,33.03
P5,6-Jun-20,523,NA,NA,3.8,10.3,0,85.1,38.7,NA,NA,NA,0,NA,8.5,23.5,3.3,6.1,5.1,3.6,NA,0.483,0.765,33.08
P5,7-Jun-20,524,NA,NA,3.8,8.3,1.4,87,59.5,NA,NA,NA,0,NA,8.5,19.9,4.7,6.5,5.3,3.8,NA,0.652,0.444,33.13
P5,8-Jun-20,525,NA,NA,3.4,8.1,-2,72.7,42.5,NA,NA,NA,0,NA,7.7,21.9,2.1,5.8,5.2,3.9,NA,0.46,0.622,33.16
P5,9-Jun-20,526,NA,NA,1.6,5,-3.5,94.2,69.7,NA,NA,NA,0,NA,5.8,11,1.4,3.7,4.4,3.9,NA,0.606,0.263,33.2
P5,10-Jun-20,527,NA,NA,7.6,15,2.2,83.7,49.1,NA,NA,NA,0,NA,11.4,25.4,5.7,7.9,4.9,3.7,NA,0.835,0.866,33.23
P5,11-Jun-20,528,NA,NA,7.9,13.8,1.2,92.6,73.1,NA,NA,NA,0,NA,11.2,23.3,4.9,8.1,6.1,4,NA,1.149,0.423,33.26
P5,12-Jun-20,529,NA,NA,8.7,16.1,4.6,91.7,65.8,NA,NA,NA,0,NA,12.2,23.7,8,9.5,6.9,4.4,NA,1.205,0.626,33.29
P5,13-Jun-20,530,NA,NA,2.9,4.6,1.4,96.5,93.2,NA,NA,NA,0,NA,7,9.2,5,5.7,6.5,4.8,NA,0.79,0.058,33.31
P5,14-Jun-20,531,NA,NA,1.8,3.5,-0.3,96.7,94.5,NA,NA,NA,0,NA,5.8,9.3,3.3,4.2,4.9,4.7,NA,0.742,0.043,33.32
P5,15-Jun-20,532,NA,NA,3.7,8.4,-0.8,91.6,67.2,NA,NA,NA,0,NA,7.7,17,3.1,5.6,4.7,4.4,NA,0.741,0.362,33.33
P5,16-Jun-20,533,NA,NA,6.2,12.4,2.5,85.8,52.6,NA,NA,NA,0,NA,9.7,21.9,5.7,7.3,5.5,4.3,NA,0.755,0.68,33.34
P5,17-Jun-20,534,NA,NA,8.1,14.2,1.5,79.8,46.6,NA,NA,NA,0,NA,10.9,29.5,4.8,8.4,6.2,4.5,NA,0.756,0.866,33.35
P5,18-Jun-20,535,NA,NA,10,18.7,1.4,69.8,31.5,NA,NA,NA,0,NA,13.5,34.9,5,9.8,7,4.8,NA,0.677,1.472,33.35
P5,19-Jun-20,536,NA,NA,12.7,19.9,3.3,63.9,30.8,NA,NA,NA,0,NA,15.5,38.5,6.4,10.9,7.9,5.2,NA,0.716,1.609,33.34
P5,20-Jun-20,537,NA,NA,10.7,14,8.3,86.5,67.5,NA,NA,NA,0,NA,13,19.6,9.8,10.9,8.6,5.6,NA,1.081,0.52,33.33
P5,21-Jun-20,538,NA,NA,10.9,17.7,4.6,72.3,41.7,NA,NA,NA,0,NA,14.5,32.5,7.5,11.4,8.7,6,NA,0.845,1.181,33.32
P5,22-Jun-20,539,NA,NA,12.2,20.4,2.9,61.8,37.7,NA,NA,NA,0,NA,15.8,42.5,6,11.2,8.9,6.2,NA,0.906,1.497,33.3
P5,23-Jun-20,540,NA,NA,12.8,20.9,6.8,80.7,42.8,NA,NA,NA,0,NA,15.9,37.8,9.4,12.4,9.5,6.5,NA,1.057,1.413,33.27
P5,24-Jun-20,541,NA,NA,11.1,15.8,6.6,92,68.8,NA,NA,NA,0,NA,14.1,23.7,9.6,11.7,9.8,6.8,NA,1.232,0.559,33.25
P5,25-Jun-20,542,NA,NA,13.1,20.7,5,74,34,NA,NA,NA,0,NA,16.1,31.7,8,13,9.9,7,NA,0.827,1.605,33.22
P5,26-Jun-20,543,NA,NA,13.4,18.6,8.4,63.8,39.7,NA,NA,NA,0,NA,15.2,30.6,9.7,12.5,10.5,7.3,NA,0.851,1.293,33.18
P5,27-Jun-20,544,NA,NA,7.4,12.6,4,78.1,44.9,NA,NA,NA,0,NA,11.3,29.7,4,9.5,9.6,7.5,NA,0.654,0.803,33.14
P5,28-Jun-20,545,NA,NA,5.9,10.4,3.4,93.7,75.2,NA,NA,NA,0,NA,9.9,19.2,7,8.6,8.5,7.4,NA,0.948,0.313,33.1
P5,29-Jun-20,546,NA,NA,10.3,17.8,4.2,75,35.7,NA,NA,NA,0,NA,14.3,32.7,6.7,11,8.7,7.1,NA,0.727,1.309,33.05
P5,30-Jun-20,547,NA,NA,6.5,10,4.3,93.6,76.6,NA,NA,NA,0,NA,10.5,19.8,7.6,9.6,9.1,7.2,NA,0.938,0.287,33
P5,1-Jul-20,548,NA,NA,4.5,7.3,2.9,94.6,80.8,NA,NA,NA,0,NA,8.7,15.3,6.4,7.8,8.3,7.2,NA,0.825,0.196,32.95
P5,2-Jul-20,549,NA,NA,7,12.4,3.3,86.2,57.7,NA,NA,NA,0,NA,10.8,23,6.5,8.5,7.5,7,NA,0.833,0.611,32.9
P5,3-Jul-20,550,NA,NA,6.8,11.4,0.3,78.7,43.9,NA,NA,NA,0,NA,10.1,18.6,4.3,8.3,7.8,6.8,NA,0.591,0.755,32.84
P5,4-Jul-20,551,NA,NA,7.4,13.6,3.2,74.7,48.9,NA,NA,NA,0,NA,11.2,25.4,5.9,8.9,7.8,6.8,NA,0.762,0.796,32.78
P5,5-Jul-20,552,NA,NA,9.8,17,1.8,72.4,33,NA,NA,NA,0,NA,12.4,25.7,5.2,9.2,7.9,6.7,NA,0.641,1.301,32.71
P5,6-Jul-20,553,NA,NA,11.9,19.9,4.5,65.2,32.9,NA,NA,NA,0,NA,15.1,34.8,7.6,11,8.7,6.8,NA,0.764,1.558,32.64
P5,7-Jul-20,554,NA,NA,6.9,10.1,1.9,88.9,69,NA,NA,NA,0,NA,10.4,16.3,5.8,9.1,8.8,7.1,NA,0.852,0.383,32.56
P5,8-Jul-20,555,NA,NA,8.5,14.8,1.9,79.2,44.9,NA,NA,NA,0,NA,11.8,23.8,5.7,9.4,8.3,7.1,NA,0.758,0.93,32.48
P5,9-Jul-20,556,NA,NA,7.9,11.3,4.2,86.6,68.8,NA,NA,NA,0,NA,11.1,16.2,7.3,9.4,8.6,7.1,NA,0.922,0.418,32.4
P5,10-Jul-20,557,NA,NA,10.2,17.3,4.3,71.7,41.7,NA,NA,NA,0,NA,14,30.8,7,10.8,8.7,7.1,NA,0.825,1.153,32.31
P5,11-Jul-20,558,NA,NA,11.5,17.8,3.7,64.3,34.9,NA,NA,NA,0,NA,13.9,24.6,7,10.6,9.2,7.2,NA,0.71,1.324,32.22
P5,12-Jul-20,559,NA,NA,6.6,11.9,0.6,77.1,46.6,NA,NA,NA,0,NA,11.6,34.1,4.5,9.3,9,7.4,NA,0.649,0.744,32.12
P5,13-Jul-20,560,NA,NA,6,13.9,-1,77.2,35.8,NA,NA,NA,0,NA,10.4,25.6,3.2,8.6,8.1,7.3,NA,0.567,1.017,32.02
P5,14-Jul-20,561,NA,NA,10.4,19.3,0.7,62.3,27.2,NA,NA,NA,0,NA,14.8,37.1,4.5,10.5,8.5,7.2,NA,0.61,1.633,31.92
P5,15-Jul-20,562,NA,NA,12.7,20.2,4.5,65.2,41.9,NA,NA,NA,0,NA,16.8,38.7,7.5,12.3,9.5,7.3,NA,0.993,1.377,31.81
P5,16-Jul-20,563,NA,NA,12.1,17.4,6.3,70.1,48.8,NA,NA,NA,0,NA,14.7,33.1,9,11.4,10,7.7,NA,0.968,1.016,31.7
P5,17-Jul-20,564,NA,NA,11.2,16.2,6.8,77.3,51.6,NA,NA,NA,0,NA,15,34.3,9.3,11.4,9.8,7.8,NA,0.952,0.893,31.58
P5,18-Jul-20,565,NA,NA,12.6,19.2,4.6,66.5,37.4,NA,NA,NA,0,NA,17,40.2,7.6,12.6,10,7.9,NA,0.83,1.389,31.46
P5,19-Jul-20,566,NA,NA,13,19.9,6.1,72.6,46,NA,NA,NA,0,NA,17.5,39.9,9,13.4,10.7,8.1,NA,1.066,1.251,31.34
P5,20-Jul-20,567,NA,NA,13.2,21.9,5.1,66.5,32,NA,NA,NA,0,NA,17.8,41.6,8.2,13.5,11,8.3,NA,0.84,1.785,31.21
P5,21-Jul-20,568,NA,NA,16.7,24.5,7.6,57.5,31.7,NA,NA,NA,0,NA,20,43.5,10.2,14.8,11.4,8.6,NA,0.973,2.096,31.08
P5,22-Jul-20,569,NA,NA,16.2,22.5,10.7,61,34.3,NA,NA,NA,0,NA,20,43.9,12.4,15.1,12,8.9,NA,0.933,1.787,30.95
P5,23-Jul-20,570,NA,NA,12.8,18.9,8.6,55.1,30.3,NA,NA,NA,0,NA,17.3,40.5,10.6,13.5,11.9,9.2,NA,0.661,1.521,30.81
P5,24-Jul-20,571,NA,NA,8.9,12.7,4.3,67.8,47.2,NA,NA,NA,0,NA,13.7,36.1,7.3,11.5,11.2,9.3,NA,0.695,0.777,30.67
P5,25-Jul-20,572,NA,NA,9,16.7,1,72.5,44.3,NA,NA,NA,0,NA,14.1,39,4.5,11.3,10.5,9.1,NA,0.84,1.056,30.52
P5,26-Jul-20,573,NA,NA,12.4,22.2,3.4,64.6,33.8,NA,NA,NA,0,NA,17.2,43.6,6.5,13.2,10.7,8.9,NA,0.905,1.773,30.38
P5,27-Jul-20,574,NA,NA,16.6,27.2,6.3,55.8,23,NA,NA,NA,0,NA,20.5,47.4,8.9,15.4,11.5,9,NA,0.831,2.782,30.22
P5,28-Jul-20,575,NA,NA,17.4,25.7,9.2,50.4,23.3,NA,NA,NA,0,NA,20.9,46.7,11,16.2,12.4,9.2,NA,0.77,2.535,30.07
P5,29-Jul-20,576,NA,NA,16.4,26.6,6.8,48.9,18.7,NA,NA,NA,0,NA,20.2,47.3,9.1,15.8,12.6,9.5,NA,0.652,2.835,29.91
P5,30-Jul-20,577,NA,NA,18.7,29.2,8.5,49.2,20.5,NA,NA,NA,0,NA,22.3,49.3,10.5,17.1,13,9.7,NA,0.829,3.215,29.74
P5,31-Jul-20,578,NA,NA,19.7,29.7,10.5,51.9,21.9,NA,NA,NA,0,NA,22,42,12.1,17.3,13.4,10,NA,0.914,3.26,29.59
P5,1-Aug-20,579,NA,NA,18.8,28.1,11.6,54.3,28.7,NA,NA,NA,0,NA,22.4,48.7,13.4,17.8,13.9,10.3,NA,1.092,2.713,29.42
P5,2-Aug-20,580,NA,NA,16.7,25.3,8.7,53.3,21.7,NA,NA,NA,0,NA,20.5,46.4,10.8,16.7,13.8,10.5,NA,0.698,2.519,29.25
P5,3-Aug-20,581,NA,NA,13.1,18.5,6.3,61.6,38.7,NA,NA,NA,0,NA,17.4,39.1,8.8,14.7,13.3,10.6,NA,0.826,1.308,29.08
P5,4-Aug-20,582,NA,NA,13.2,23.1,4,65.6,29.3,NA,NA,NA,0,NA,17.8,44,6.7,14.7,12.7,10.5,NA,0.826,1.993,28.91
P5,5-Aug-20,583,NA,NA,15.5,25,5.6,54,20.8,NA,NA,NA,0,NA,19.5,45.4,8.2,15.6,12.8,10.4,NA,0.66,2.513,28.73
P5,6-Aug-20,584,NA,NA,9.2,16.4,3.7,80,48.2,NA,NA,NA,0,NA,12.6,31.1,6.6,11.7,12.4,10.5,NA,0.898,0.965,28.55
P5,7-Aug-20,585,NA,NA,7.7,13.1,4.1,79.4,49.4,NA,NA,NA,0,NA,11.2,24.3,6.3,10.5,10.9,10.2,NA,0.743,0.761,28.36
P5,8-Aug-20,586,NA,NA,9,14.3,5.4,76.4,39.9,NA,NA,NA,0,NA,12.1,24.1,8.1,10.9,10.8,9.9,NA,0.649,0.978,28.17
P5,9-Aug-20,587,NA,NA,9.1,16.1,2.4,74.5,39.4,NA,NA,NA,0,NA,12.9,31.3,5.4,11.4,10.6,9.6,NA,0.719,1.106,27.99
P5,10-Aug-20,588,NA,NA,11.2,19.1,4.3,77.5,42,NA,NA,NA,0,NA,14.2,31.4,6.7,11.8,10.7,9.5,NA,0.928,1.282,27.79
P5,11-Aug-20,589,NA,NA,10.5,18.3,2.6,59.4,27.8,NA,NA,NA,0,NA,13.7,30.1,5.6,11.2,10.7,9.4,NA,0.585,1.519,27.6
P5,12-Aug-20,590,NA,NA,6.8,14.2,-0.1,64.6,33.3,NA,NA,NA,0,NA,10.9,30.2,3.1,9.2,10.2,9.3,NA,0.539,1.08,27.4
P5,13-Aug-20,591,NA,NA,6.8,14.6,-0.2,70.7,33.5,NA,NA,NA,0,NA,11.5,31.8,3,9.5,9.7,9.1,NA,0.557,1.106,27.2
P5,14-Aug-20,592,NA,NA,9.6,19.4,-0.3,69,38.1,NA,NA,NA,0,NA,14.1,36,3,10.6,9.7,8.9,NA,0.855,1.389,26.99
P5,15-Aug-20,593,NA,NA,14.2,24.7,4.9,64.3,26.4,NA,NA,NA,0,NA,18,41.2,7.6,13.4,10.6,8.9,NA,0.82,2.286,26.79
P5,16-Aug-20,594,NA,NA,17.4,29.1,6.8,51.3,20.3,NA,NA,NA,0,NA,20.6,43.7,9,15,11.4,9.1,NA,0.816,3.204,26.58
P5,17-Aug-20,595,NA,NA,17.9,28.4,9,60.4,20.9,NA,NA,NA,0,NA,21.1,45,11.1,16.4,12.4,9.4,NA,0.808,3.058,26.37
P5,18-Aug-20,596,NA,NA,16.6,26.7,7,54.2,15.6,NA,NA,NA,0,NA,18.9,39.9,9.1,14.8,12.5,9.7,NA,0.547,2.959,26.15
P5,19-Aug-20,597,NA,NA,14.6,23.2,6,52.3,20.1,NA,NA,NA,0,NA,17.8,39.1,8.5,13.6,12.2,9.9,NA,0.571,2.27,25.94
P5,20-Aug-20,598,NA,NA,13.4,18.9,9.5,63.8,38.5,NA,NA,NA,0,NA,16.9,32.1,11.7,13.8,12.1,9.9,NA,0.841,1.343,25.72
P5,21-Aug-20,599,NA,NA,12.7,19.8,6.9,75.8,45.8,NA,NA,NA,0,NA,15.6,32.5,9.3,13.1,11.9,10,NA,1.054,1.247,25.5
P5,22-Aug-20,600,NA,NA,9.9,16.1,5,66.8,36.1,NA,NA,NA,0,NA,12.7,26.5,7.2,11,11.2,9.9,NA,0.658,1.165,25.27
P5,23-Aug-20,601,NA,NA,10.6,19.5,2.3,67,23.3,NA,NA,NA,0,NA,14.3,31.7,5.1,11,10.6,9.7,NA,0.528,1.738,25.04
P5,24-Aug-20,602,NA,NA,8.9,14.3,4.5,76.5,50.1,NA,NA,NA,0,NA,12.4,26.1,7.2,10.1,10.4,9.5,NA,0.818,0.815,24.82
P5,25-Aug-20,603,NA,NA,8.8,17.3,1.2,71.8,33.1,NA,NA,NA,0,NA,13,31.9,4.2,9.9,10,9.4,NA,0.653,1.32,24.59
P5,26-Aug-20,604,NA,NA,9.2,19,0.3,69.1,27.8,NA,NA,NA,0,NA,13.5,35,3.5,10,9.7,9.2,NA,0.612,1.589,24.36
P5,27-Aug-20,605,NA,NA,8.9,17.8,0.6,68.9,30.6,NA,NA,NA,0,NA,13.2,33,3.8,9.8,9.7,9,NA,0.624,1.415,24.12
P5,28-Aug-20,606,NA,NA,12.1,22.6,2.1,56.2,19.7,NA,NA,NA,0,NA,15.5,36.6,5.2,10.9,9.7,8.9,NA,0.54,2.201,23.89
P5,29-Aug-20,607,NA,NA,8.7,12.9,4.7,61.5,44.5,NA,NA,NA,0,NA,12.4,28.8,6.7,9.9,9.9,8.9,NA,0.662,0.826,23.65
P5,30-Aug-20,608,NA,NA,6.6,13.6,2.1,67.7,36.6,NA,NA,NA,0,NA,10.8,27.6,4.3,8.5,9.2,8.9,NA,0.568,0.984,23.41
P5,31-Aug-20,609,NA,NA,7.6,11.4,3.6,80.3,60.1,NA,NA,NA,0,NA,11,18.4,6.5,9.3,9,8.7,NA,0.812,0.539,23.17
P5,1-Sep-20,610,NA,NA,14.1,20.3,6.4,64.4,41.8,NA,NA,NA,0,NA,16,31,8.5,11.5,9.5,8.6,NA,0.994,1.384,22.93
P5,2-Sep-20,611,NA,NA,11.5,16.2,4.7,74.6,51.7,NA,NA,NA,0,NA,14.8,29.6,7.5,11.7,10.2,8.7,NA,0.95,0.888,22.69
P5,3-Sep-20,612,NA,NA,11.2,21.5,2.6,65.9,27.1,NA,NA,NA,0,NA,14.4,31.6,5.6,10.6,9.8,8.8,NA,0.694,1.867,22.44
P5,4-Sep-20,613,NA,NA,14,24.9,4.6,58.9,20.5,NA,NA,NA,0,NA,16.9,33.4,7.5,12.1,10.1,8.8,NA,0.647,2.509,22.2
P5,5-Sep-20,614,NA,NA,14.7,22.6,7.6,54.5,27.1,NA,NA,NA,0,NA,17.5,34.7,9.9,12.9,10.7,8.9,NA,0.741,1.993,21.95
P5,6-Sep-20,615,NA,NA,13.3,21.1,5.6,63,36.9,NA,NA,NA,0,NA,16.6,33.2,8.3,12.5,10.7,9.1,NA,0.925,1.582,21.71
P5,7-Sep-20,616,NA,NA,7.9,13.7,-0.3,61.6,31,NA,NA,NA,0,NA,11.8,27.1,3.1,10.2,10.6,9.2,NA,0.486,1.082,21.46
P5,8-Sep-20,617,NA,NA,6.2,15.8,-2.7,58.2,12.8,NA,NA,NA,0,NA,10.2,28.1,0.9,7.7,9.2,9,NA,0.229,1.56,21.21
P5,9-Sep-20,618,NA,NA,9.4,20.4,1,68.6,35.2,NA,NA,NA,0,NA,13.1,31.4,4.3,9.4,9,8.8,NA,0.845,1.556,20.96
P5,10-Sep-20,619,NA,NA,11.2,22.6,2.8,64.8,26.2,NA,NA,NA,0,NA,14.4,32.7,5.8,10.3,9.3,8.6,NA,0.717,2.02,20.71
P5,11-Sep-20,620,NA,NA,13.3,24.5,4,56.3,22.4,NA,NA,NA,0,NA,16,34.1,6.9,11.1,9.6,8.6,NA,0.687,2.38,20.46
P5,12-Sep-20,621,NA,NA,12.9,23,4.6,51.3,18.7,NA,NA,NA,0,NA,15.5,31.2,7.2,11.1,9.9,8.7,NA,0.525,2.282,20.21
P5,13-Sep-20,622,NA,NA,9.1,16.4,3.2,66.4,42.9,NA,NA,NA,0,NA,12.5,23.4,6.1,9.8,9.7,8.8,NA,0.802,1.067,19.95
