Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PC,1-Jan-19,1,NA,NA,-5.5,-3.1,-9.1,90,77.3,NA,NA,NA,0.751,-0.6,-6.1,-3.6,-9.6,-0.1,0.4,1.2,NA,0.374,0.11,5.18
PC,2-Jan-19,2,NA,NA,-4.5,-1.4,-9.3,92.3,87.3,NA,NA,NA,0.721,-0.6,-5,-2.4,-9.1,-0.1,0.4,1.2,NA,0.481,0.07,5.22
PC,3-Jan-19,3,NA,NA,-3.3,-1.4,-6.2,94,91.3,NA,NA,NA,0.725,-0.5,-3.8,-2,-6.4,-0.1,0.4,1.2,NA,0.504,0.048,5.26
PC,4-Jan-19,4,NA,NA,-3.9,-2.1,-6.5,93,88.8,NA,NA,NA,0.71,-0.4,-5.1,-2.6,-8.1,0,0.4,1.2,NA,0.466,0.059,5.31
PC,5-Jan-19,5,NA,NA,-4.5,-3,-5.6,93.1,92.3,NA,NA,NA,0.714,-0.4,-5,-3.3,-6.2,0,0.4,1.2,NA,0.451,0.038,5.36
PC,6-Jan-19,6,NA,NA,-6.5,-3.8,-10.3,90.6,84.8,NA,NA,NA,0.706,-0.4,-7.4,-4.3,-11.6,0,0.4,1.2,NA,0.392,0.07,5.41
PC,7-Jan-19,7,NA,NA,-10.5,-8.5,-14.5,85.7,74.1,NA,NA,NA,0.665,-0.5,-11.3,-9,-15.8,-0.1,0.4,1.1,NA,0.237,0.083,5.47
PC,8-Jan-19,8,NA,NA,-12,-7.9,-15.3,85.2,73.8,NA,NA,NA,0.738,-0.7,-12.5,-8.1,-16.6,-0.1,0.4,1.1,NA,0.249,0.088,5.53
PC,9-Jan-19,9,NA,NA,-4.2,-1.5,-7.9,93.5,90.5,NA,NA,NA,0.716,-0.8,-4.7,-2.3,-8.3,-0.1,0.4,1.1,NA,0.494,0.052,5.6
PC,10-Jan-19,10,NA,NA,-2.9,-0.3,-4.5,94.2,92.9,NA,NA,NA,0.718,-0.7,-4.1,-1.4,-5.6,0,0.4,1.2,NA,0.557,0.043,5.67
PC,11-Jan-19,11,NA,NA,-3.8,-2.1,-5.1,93.5,92.5,NA,NA,NA,0.694,-0.6,-4.6,-2.8,-5.9,-0.1,0.4,1.1,NA,0.485,0.039,5.74
PC,12-Jan-19,12,NA,NA,-4.2,-2.4,-5.1,92.9,91.7,NA,NA,NA,0.698,-0.5,-5.6,-4.1,-6.5,0,0.4,1.1,NA,0.47,0.043,5.82
PC,13-Jan-19,13,NA,NA,-2.9,1.7,-5.3,89.8,81.9,NA,NA,NA,0.695,-0.5,-4.4,-0.5,-6.4,0,0.4,1.1,NA,0.567,0.125,5.89
PC,14-Jan-19,14,NA,NA,-1.7,2.4,-4.4,62.9,35.3,NA,NA,NA,0.684,-0.5,-4.4,-0.6,-6.1,0,0.4,1.1,NA,0.257,0.471,5.98
PC,15-Jan-19,15,NA,NA,-4.7,-0.9,-7.4,73.3,49.9,NA,NA,NA,0.678,-0.5,-6.6,-2.8,-8.7,0,0.4,1.1,NA,0.285,0.286,6.07
PC,16-Jan-19,16,NA,NA,-5.8,-3.3,-7.7,89,80.4,NA,NA,NA,0.672,-0.6,-6.2,-4,-8.2,0,0.4,1.1,NA,0.385,0.094,6.15
PC,17-Jan-19,17,NA,NA,-4.6,-3.6,-5.6,93.3,92.2,NA,NA,NA,0.665,-0.6,-5,-4,-6.5,0,0.4,1.1,NA,0.433,0.037,6.25
PC,18-Jan-19,18,NA,NA,-4.8,-3.4,-6,92.5,90.2,NA,NA,NA,0.716,-0.6,-5.6,-4.5,-6.9,0,0.4,1.1,NA,0.428,0.047,6.35
PC,19-Jan-19,19,NA,NA,-5.2,-3.4,-7.6,91.4,85.2,NA,NA,NA,0.732,-0.5,-6.1,-4,-9.1,0,0.4,1.1,NA,0.405,0.07,6.45
PC,20-Jan-19,20,NA,NA,-8,-5.6,-9.9,89.1,81.6,NA,NA,NA,0.723,-0.5,-9.1,-6.7,-11.7,-0.1,0.4,1.1,NA,0.327,0.074,6.55
PC,21-Jan-19,21,NA,NA,-9.3,-7.7,-10.6,88.9,79.9,NA,NA,NA,0.714,-0.6,-10.2,-7.3,-12.2,-0.1,0.3,1.1,NA,0.274,0.069,6.66
PC,22-Jan-19,22,NA,NA,-7.6,-5.2,-9.6,90.3,85.3,NA,NA,NA,0.777,-0.7,-7.9,-5.8,-10.4,-0.1,0.4,1.1,NA,0.353,0.061,6.77
PC,23-Jan-19,23,NA,NA,-7.1,-5.6,-8.6,91.3,89.4,NA,NA,NA,0.816,-0.7,-7.6,-5.9,-9.8,-0.1,0.4,1.1,NA,0.358,0.042,6.89
PC,24-Jan-19,24,NA,NA,-4.7,-1.7,-7.1,85.3,68.5,NA,NA,NA,0.8,-0.7,-6.1,-3.5,-8.1,-0.1,0.4,1.1,NA,0.37,0.17,7.01
PC,25-Jan-19,25,NA,NA,-3.2,-0.1,-5.7,83.3,67.2,NA,NA,NA,0.786,-0.6,-4.6,-2.1,-7,0,0.4,1.1,NA,0.406,0.198,7.13
PC,26-Jan-19,26,NA,NA,0.7,3.9,-2.9,77,56.8,NA,NA,NA,0.775,-0.5,-2,0,-4.9,0,0.4,1.1,NA,0.458,0.348,7.26
PC,27-Jan-19,27,NA,NA,-3.2,3.6,-9.2,71.2,59.7,NA,NA,NA,0.766,-0.4,-5.2,0,-11.1,0,0.4,1.1,NA,0.472,0.319,7.39
PC,28-Jan-19,28,NA,NA,-7.9,-4.1,-10.7,63.5,38.5,NA,NA,NA,0.758,-0.4,-10,-6.1,-12.3,-0.1,0.3,1,NA,0.174,0.278,7.52
PC,29-Jan-19,29,NA,NA,-4.7,0.8,-9.1,31.8,8.1,NA,NA,NA,0.747,-0.5,-8.4,-3.1,-11.7,0,0.4,1,NA,0.053,0.601,7.66
PC,30-Jan-19,30,NA,NA,-1,1.8,-5.6,41.8,15.3,NA,NA,NA,0.737,-0.6,-4.1,-1.5,-8.6,0,0.4,1.1,NA,0.106,0.587,7.8
PC,31-Jan-19,31,NA,NA,-0.3,1.7,-1.9,70.6,56,NA,NA,NA,0.733,-0.6,-2.1,-0.5,-3.7,0,0.4,1.1,NA,0.388,0.305,7.95
PC,1-Feb-19,32,NA,NA,-2.5,-0.6,-4.9,86.6,71.9,NA,NA,NA,0.717,-0.4,-3.2,-2.1,-5.2,0,0.4,1,NA,0.422,0.165,8.1
PC,2-Feb-19,33,NA,NA,-5.1,-2,-8,83.4,63,NA,NA,NA,0.737,-0.4,-6.3,-3.3,-9.3,0,0.4,1,NA,0.332,0.195,8.25
PC,3-Feb-19,34,NA,NA,-12.3,-7.9,-21.8,83.4,64.3,NA,NA,NA,0.731,-0.4,-11.6,-7.9,-20.2,-0.1,0.3,1,NA,0.216,0.12,8.41
PC,4-Feb-19,35,NA,NA,-22.5,-19.8,-26.4,76.1,73.7,NA,NA,NA,0.734,-0.7,-22.1,-19,-25.5,-0.1,0.2,0.9,NA,0.094,0.034,8.57
PC,5-Feb-19,36,NA,NA,-19.9,-15.5,-22.8,67.5,42.6,NA,NA,NA,0.733,-1.1,-20.8,-15.1,-23.4,-0.1,0.3,0.9,NA,0.078,0.105,8.73
PC,6-Feb-19,37,NA,NA,-19.4,-15,-23.4,72,55,NA,NA,NA,0.73,-1.5,-20.9,-16,-24.3,-0.2,0.3,0.9,NA,0.105,0.086,8.9
PC,7-Feb-19,38,NA,NA,-12.3,-10.7,-16.1,63.4,37.2,NA,NA,NA,0.733,-1.7,-13.3,-11.1,-18.4,-0.2,0.3,0.9,NA,0.1,0.169,9.08
PC,8-Feb-19,39,NA,NA,-15.6,-11.1,-19.1,82.4,79.1,NA,NA,NA,0.796,-1.7,-15.7,-11.5,-19.3,-0.2,0.2,0.9,NA,0.207,0.055,9.25
PC,9-Feb-19,40,NA,NA,-19.6,-16.9,-21.6,78.3,76.4,NA,NA,NA,0.785,-1.6,-19.8,-17.1,-22.3,-0.2,0.2,0.9,NA,0.124,0.038,9.43
PC,10-Feb-19,41,NA,NA,-17.6,-13.3,-20.7,79.7,74.4,NA,NA,NA,0.793,-1.5,-18.3,-13.3,-21.5,-0.2,0.2,0.9,NA,0.163,0.056,9.61
PC,11-Feb-19,42,NA,NA,-17.3,-13.2,-21.4,80.4,76.2,NA,NA,NA,0.804,-1.6,-17.9,-13.4,-22.4,-0.2,0.2,0.9,NA,0.169,0.053,9.8
PC,12-Feb-19,43,NA,NA,-12.5,-10.4,-15.2,85.8,83.4,NA,NA,NA,0.854,-1.6,-13.1,-11.2,-15.3,-0.2,0.2,0.9,NA,0.231,0.046,9.99
PC,13-Feb-19,44,NA,NA,-11.3,-8,-14,86.5,81.8,NA,NA,NA,0.827,-1.5,-12.9,-9.5,-15.5,-0.2,0.2,0.9,NA,0.274,0.061,10.18
PC,14-Feb-19,45,NA,NA,-10.1,-6.6,-12.9,87.5,83,NA,NA,NA,0.873,-1.4,-11,-7.1,-14.6,-0.2,0.2,0.9,NA,0.31,0.063,10.37
PC,15-Feb-19,46,NA,NA,-6.5,-4.4,-8.3,90.6,89.1,NA,NA,NA,0.881,-1.2,-7.3,-4.7,-9.9,-0.2,0.2,0.9,NA,0.393,0.048,10.57
PC,16-Feb-19,47,NA,NA,-7.8,-6.8,-9.1,89.3,86.6,NA,NA,NA,0.873,-1.1,-8.4,-6.9,-10.4,-0.2,0.2,0.9,NA,0.318,0.049,10.77
PC,17-Feb-19,48,NA,NA,-12.3,-9,-16.1,86.4,82.2,NA,NA,NA,0.897,-1,-12.6,-9.2,-17.2,-0.2,0.2,0.9,NA,0.255,0.055,10.98
PC,18-Feb-19,49,NA,NA,-13.9,-10.5,-17.7,84.3,80.6,NA,NA,NA,0.895,-0.9,-14.8,-11.1,-19,-0.2,0.2,0.8,NA,0.22,0.053,11.19
PC,19-Feb-19,50,NA,NA,-9.7,-7.8,-11.6,88.5,87.2,NA,NA,NA,0.896,-0.9,-10,-8.1,-12.3,-0.1,0.2,0.9,NA,0.295,0.043,11.4
PC,20-Feb-19,51,NA,NA,-10.5,-9.4,-11.4,87.4,85.9,NA,NA,NA,0.933,-0.9,-10.9,-9.3,-11.8,-0.2,0.2,0.8,NA,0.257,0.042,11.61
PC,21-Feb-19,52,NA,NA,-11.7,-9.8,-13.1,86.1,84.5,NA,NA,NA,0.892,-0.8,-12.5,-9.4,-15,-0.2,0.2,0.8,NA,0.245,0.045,11.83
PC,22-Feb-19,53,NA,NA,-11.2,-9.8,-12.4,86.8,85.6,NA,NA,NA,0.996,-0.8,-11.5,-10.3,-13,-0.2,0.2,0.8,NA,0.248,0.042,12.05
PC,23-Feb-19,54,NA,NA,-10.1,-8.5,-11.3,87.5,86.3,NA,NA,NA,0.97,-0.8,-10.8,-9,-12.3,-0.1,0.2,0.8,NA,0.278,0.044,12.27
PC,24-Feb-19,55,NA,NA,-11.5,-9.7,-13.6,85.8,83.8,NA,NA,NA,0.998,-0.8,-12,-8.3,-14.5,-0.1,0.2,0.8,NA,0.245,0.047,12.5
PC,25-Feb-19,56,NA,NA,-15,-12.4,-18.3,82.5,79.9,NA,NA,NA,0.969,-0.8,-15.6,-12.4,-19.6,-0.2,0.1,0.8,NA,0.188,0.047,12.72
PC,26-Feb-19,57,NA,NA,-16.9,-11.9,-20.5,80.5,77.5,NA,NA,NA,0.967,-0.8,-18.2,-12.9,-21.7,-0.2,0.1,0.8,NA,0.191,0.055,12.95
PC,27-Feb-19,58,NA,NA,-11.5,-8.4,-16.8,85.5,79.2,NA,NA,NA,0.972,-0.8,-12.1,-8.5,-18.4,-0.1,0.2,0.8,NA,0.258,0.068,13.19
PC,28-Feb-19,59,NA,NA,-10.1,-8.8,-11.2,87.8,86.3,NA,NA,NA,1.018,-0.8,-10.4,-9.3,-12,-0.1,0.2,0.8,NA,0.27,0.043,13.42
PC,1-Mar-19,60,NA,NA,-10.6,-7.9,-12.5,86.9,83.2,NA,NA,NA,1,-0.8,-11.1,-6.1,-12.9,-0.2,0.2,0.8,NA,0.279,0.056,13.66
PC,2-Mar-19,61,NA,NA,-14.6,-11.7,-17.8,82.5,79.6,NA,NA,NA,0.976,-0.8,-15.9,-12.2,-19.3,-0.2,0.1,0.8,NA,0.198,0.051,13.9
PC,3-Mar-19,62,NA,NA,-16.1,-10.5,-19.5,78.4,68.6,NA,NA,NA,0.99,-0.8,-17.8,-7,-21,-0.2,0.1,0.8,NA,0.188,0.086,14.14
PC,4-Mar-19,63,NA,NA,-14.9,-8.9,-19.7,74.7,56.2,NA,NA,NA,0.972,-0.9,-16.7,-5.5,-21.3,-0.2,0.1,0.7,NA,0.175,0.136,14.38
PC,5-Mar-19,64,NA,NA,-10.3,-6.3,-15.3,77,61.3,NA,NA,NA,0.962,-0.9,-11.3,-6.4,-17.6,-0.2,0.1,0.8,NA,0.234,0.148,14.63
PC,6-Mar-19,65,NA,NA,-7.1,-5.9,-8.6,90.8,89.5,NA,NA,NA,1.055,-0.9,-7.4,-5.8,-8.9,-0.1,0.2,0.8,NA,0.352,0.041,14.87
PC,7-Mar-19,66,NA,NA,-9.2,-6.1,-12,86.7,74.5,NA,NA,NA,1.092,-0.9,-9.5,-5.3,-13.9,-0.2,0.2,0.8,NA,0.289,0.099,15.12
PC,8-Mar-19,67,NA,NA,-11.3,-7.2,-14.2,81.4,61.7,NA,NA,NA,1.069,-0.8,-12.7,-3.5,-15.8,-0.2,0.1,0.8,NA,0.219,0.136,15.37
PC,9-Mar-19,68,NA,NA,-10.7,-7.8,-12.9,82,68,NA,NA,NA,1.056,-0.8,-11.7,-6.6,-14.5,-0.2,0.1,0.8,NA,0.231,0.109,15.62
PC,10-Mar-19,69,NA,NA,-8.7,-2.7,-13.7,78.3,45.9,NA,NA,NA,1.041,-0.7,-10.6,-1.4,-15.4,-0.1,0.1,0.8,NA,0.229,0.27,15.88
PC,11-Mar-19,70,NA,NA,-8.7,-6.7,-11.1,81.4,70.4,NA,NA,NA,1.029,-0.7,-9,-7.3,-11,-0.1,0.1,0.8,NA,0.26,0.109,16.13
PC,12-Mar-19,71,NA,NA,-7.6,-6.1,-10.5,90.2,86.9,NA,NA,NA,1.065,-0.7,-8.2,-6.5,-12.5,-0.1,0.2,0.8,NA,0.336,0.051,16.39
PC,13-Mar-19,72,NA,NA,-8.7,-4.4,-11.4,78.7,58.6,NA,NA,NA,1.057,-0.7,-10.3,-3,-13.5,-0.1,0.1,0.7,NA,0.259,0.183,16.64
PC,14-Mar-19,73,NA,NA,-5.4,-0.4,-9.6,70.3,44.3,NA,NA,NA,1.046,-0.7,-6.9,-1.2,-11.5,-0.1,0.2,0.8,NA,0.262,0.329,16.9
PC,15-Mar-19,74,NA,NA,-3.2,2.1,-6.2,78.2,52.9,NA,NA,NA,1.034,-0.6,-4.7,0.1,-7.9,-0.1,0.2,0.8,NA,0.376,0.335,17.16
PC,16-Mar-19,75,NA,NA,-1.5,4.4,-6,72.5,45.3,NA,NA,NA,1.012,-0.6,-3.6,0.4,-7.6,-0.1,0.2,0.8,NA,0.38,0.459,17.42
PC,17-Mar-19,76,NA,NA,0.7,5.1,-2.7,59.4,38.3,NA,NA,NA,0.995,-0.5,-2.5,0.5,-5,-0.1,0.2,0.8,NA,0.336,0.541,17.68
PC,18-Mar-19,77,NA,NA,2.6,7.9,-1.9,46.3,21.8,NA,NA,NA,0.971,-0.3,-1.7,0.6,-4.8,0,0.2,0.8,NA,0.233,0.836,17.94
PC,19-Mar-19,78,NA,NA,4.9,9.9,1.3,39.2,23.9,NA,NA,NA,0.941,0,-0.8,0.6,-2.6,0,0.2,0.8,NA,0.291,0.927,18.2
PC,20-Mar-19,79,NA,NA,6.4,11.8,2.7,38.4,22,NA,NA,NA,0.905,0,-0.2,0.7,-1.2,0,0.2,0.8,NA,0.304,1.078,18.47
PC,21-Mar-19,80,NA,NA,6.2,12.2,2.1,33.9,23.7,NA,NA,NA,0.852,0,-0.4,0.7,-1.7,0,0.2,0.8,NA,0.337,1.085,18.73
PC,22-Mar-19,81,NA,NA,4.9,10.2,0.3,47.7,28.4,NA,NA,NA,0.827,0,-0.2,0.7,-0.8,0,0.2,0.8,NA,0.353,0.89,18.99
PC,23-Mar-19,82,NA,NA,0.9,3.4,-0.9,79.3,61,NA,NA,NA,0.819,0,-0.3,0.2,-1.3,0,0.2,0.8,NA,0.474,0.303,19.25
PC,24-Mar-19,83,NA,NA,1.3,5,-1,80.9,60.5,NA,NA,NA,0.829,0,-0.5,0.2,-1.4,0,0.2,0.8,NA,0.529,0.345,19.52
PC,25-Mar-19,84,NA,NA,-1.1,0.5,-2,94,89.8,NA,NA,NA,0.828,0,-1.2,0.3,-2.4,0,0.2,0.8,NA,0.568,0.065,19.79
PC,26-Mar-19,85,NA,NA,-3,-0.9,-6.3,85.7,63.3,NA,NA,NA,0.895,0,-3.8,-0.9,-7.9,0,0.2,0.7,NA,0.363,0.21,20.05
PC,27-Mar-19,86,NA,NA,-2.9,2.5,-7.4,79.6,57.2,NA,NA,NA,0.871,0,-4.4,0.4,-8.7,0,0.2,0.7,NA,0.417,0.312,20.31
PC,28-Mar-19,87,NA,NA,-1.1,3.3,-4.9,64.5,46.3,NA,NA,NA,0.858,0,-3,0.5,-6.8,0,0.2,0.7,NA,0.358,0.415,20.57
PC,29-Mar-19,88,NA,NA,0.2,4.1,-2.9,52.8,34.3,NA,NA,NA,0.841,0,-2.5,0.6,-5.3,0,0.2,0.8,NA,0.28,0.536,20.83
PC,30-Mar-19,89,NA,NA,1.4,5.6,-2,49.6,33.1,NA,NA,NA,0.816,0,-1.7,0.6,-4.6,0,0.2,0.8,NA,0.301,0.608,21.1
PC,31-Mar-19,90,NA,NA,0.5,4.6,-2.1,67.8,39.7,NA,NA,NA,0.826,0,-1.2,0.7,-3.5,0,0.2,0.8,NA,0.338,0.513,21.36
PC,1-Apr-19,91,NA,NA,0.2,4.2,-3.6,56.1,28.7,NA,NA,NA,0.822,0,-2.3,0.5,-5,0,0.2,0.7,NA,0.237,0.589,21.62
PC,2-Apr-19,92,NA,NA,1.2,5.9,-3,44.9,23.3,NA,NA,NA,0.8,0,-2,0.5,-5.2,0,0.2,0.7,NA,0.216,0.711,21.88
PC,3-Apr-19,93,NA,NA,0.1,2.2,-1.6,81.9,39.5,NA,NA,NA,0.809,0,-0.8,0.3,-2.5,0,0.2,0.8,NA,0.282,0.432,22.13
PC,4-Apr-19,94,NA,NA,0.3,4.1,-2.2,77.2,58.9,NA,NA,NA,0.802,0,-1.3,0.4,-3.6,0,0.2,0.7,NA,0.483,0.337,22.39
PC,5-Apr-19,95,NA,NA,-1.1,0.3,-3.7,94.1,87.7,NA,NA,NA,0.868,0,-1.3,-0.1,-4.6,0,0.2,0.7,NA,0.547,0.077,22.65
PC,6-Apr-19,96,NA,NA,-3.5,-1.5,-5.5,92.9,90.6,NA,NA,NA,0.864,0,-4,-1.6,-6.8,0,0.2,0.7,NA,0.494,0.051,22.9
PC,7-Apr-19,97,NA,NA,-2.5,1.2,-5.9,81.4,51.3,NA,NA,NA,NA,0,-3.4,0.3,-7.1,0,0.2,0.7,NA,0.342,0.325,23.16
PC,8-Apr-19,98,NA,NA,-2.2,0.4,-6.1,88,74.7,NA,NA,NA,NA,0,-3.1,0,-7.5,0,0.2,0.7,NA,0.468,0.159,23.41
PC,9-Apr-19,99,NA,NA,-1.6,0.1,-2.8,93.2,80.1,NA,NA,NA,NA,0,-2.2,0.3,-4,0,0.2,0.7,NA,0.492,0.122,23.66
PC,10-Apr-19,100,NA,NA,-3.6,-2.2,-5.2,91.5,81,NA,NA,NA,NA,0,-4,-2.2,-5.9,0,0.2,0.7,NA,0.419,0.098,23.91
PC,11-Apr-19,101,NA,NA,-4.2,-1.4,-6.1,87,70.6,NA,NA,NA,NA,0,-4.6,-0.1,-7.1,0,0.2,0.7,NA,0.389,0.162,24.16
PC,12-Apr-19,102,NA,NA,-2.9,0.3,-6.1,79.8,61.7,NA,NA,NA,NA,0,-4.1,0.4,-7.5,0,0.2,0.7,NA,0.384,0.238,24.4
PC,13-Apr-19,103,NA,NA,-3.2,-1,-6.4,91.6,71.6,NA,NA,NA,NA,0,-3.8,-1.3,-7.5,0,0.2,0.7,NA,0.408,0.162,24.64
PC,14-Apr-19,104,NA,NA,-4.4,-0.1,-6.7,74,47.8,NA,NA,NA,NA,0,-5.6,-1.3,-8,0,0.2,0.7,NA,0.289,0.316,24.89
PC,15-Apr-19,105,NA,NA,-4.4,-0.4,-9,73.6,49.5,NA,NA,NA,NA,0,-5.7,0,-10.4,0,0.2,0.7,NA,0.293,0.299,25.12
PC,16-Apr-19,106,NA,NA,-1.2,3.7,-5.9,64.8,30.5,NA,NA,NA,NA,0,-3.4,0.4,-7.9,0,0.2,0.7,NA,0.242,0.551,25.36
PC,17-Apr-19,107,NA,NA,0.9,5,-2.5,67.3,45.1,NA,NA,NA,NA,0,-1.2,0.5,-3.9,0,0.2,0.7,NA,0.393,0.478,25.6
PC,18-Apr-19,108,NA,NA,2.1,4,-0.5,95.8,84.8,NA,NA,NA,NA,0,0,0.4,-0.6,0,0.2,0.7,NA,0.691,0.124,25.84
PC,19-Apr-19,109,NA,NA,2.3,4.2,-1.1,90.2,71.2,NA,NA,NA,NA,0,0.1,0.7,-0.5,0,0.2,0.7,NA,0.587,0.237,26.06
PC,20-Apr-19,110,NA,NA,-0.8,2.5,-3.2,69.6,41.8,NA,NA,NA,NA,0,-1.7,0.5,-4,0,0.2,0.7,NA,0.306,0.426,26.29
PC,21-Apr-19,111,NA,NA,2.5,7.9,-2.5,38.6,16.7,NA,NA,NA,NA,0,-1.7,0.5,-5,0,0.2,0.7,NA,0.178,0.888,26.52
PC,22-Apr-19,112,NA,NA,2.7,5.5,-0.1,62.1,39.1,NA,NA,NA,NA,0,-0.5,0.1,-2.1,0,0.2,0.7,NA,0.353,0.55,26.74
PC,23-Apr-19,113,NA,NA,1.5,5.6,-3.2,74.8,44.5,NA,NA,NA,NA,0,-0.5,0.4,-3.5,0,0.2,0.7,NA,0.404,0.504,26.96
PC,24-Apr-19,114,NA,NA,-0.8,3.2,-2.9,63.7,39,NA,NA,NA,NA,0,-2,0.5,-4.3,0,0.2,0.7,NA,0.299,0.468,27.18
PC,25-Apr-19,115,NA,NA,1.1,6.1,-4,50.1,22.1,NA,NA,NA,NA,0,-1.8,0.5,-5.5,0,0.2,0.7,NA,0.209,0.737,27.41
PC,26-Apr-19,116,NA,NA,1,5.5,-2.7,53.9,25,NA,NA,NA,NA,0,-1.4,0.5,-4.1,0,0.2,0.7,NA,0.225,0.675,27.61
PC,27-Apr-19,117,NA,NA,-5.4,-2.6,-7.9,84.8,67.2,NA,NA,NA,NA,0,-5.3,-3.8,-6.7,0,0.2,0.7,NA,0.339,0.165,27.82
PC,28-Apr-19,118,NA,NA,-4,1,-7.1,78.6,41.8,NA,NA,NA,NA,0,-4.4,0.3,-8.3,0,0.2,0.7,NA,0.275,0.383,28.03
PC,29-Apr-19,119,NA,NA,-3.4,0.8,-7.5,66.8,38.8,NA,NA,NA,NA,0,-4.9,-0.1,-8.1,0,0.2,0.7,NA,0.252,0.397,28.24
PC,30-Apr-19,120,NA,NA,-1.9,2.1,-5.9,51.7,31.6,NA,NA,NA,NA,0,-3.9,0.3,-7.9,0,0.2,0.7,NA,0.225,0.487,28.44
PC,1-May-19,121,NA,NA,-0.7,3,-3.4,59.8,45.9,NA,NA,NA,NA,0,-2.4,0.4,-4.4,0,0.2,0.7,NA,0.348,0.41,28.64
PC,2-May-19,122,NA,NA,0,5.2,-3.6,72.7,51.7,NA,NA,NA,NA,0,-1.6,0.3,-4.1,0,0.2,0.7,NA,0.459,0.429,28.82
PC,3-May-19,123,NA,NA,2.8,8.1,-2.3,63.7,43.1,NA,NA,NA,NA,0,-0.9,0.5,-3.2,0,0.2,0.7,NA,0.464,0.613,29.01
PC,4-May-19,124,NA,NA,4.7,8.9,0.7,64.9,49.3,NA,NA,NA,NA,0,0,0.6,-0.4,0,0.2,0.7,NA,0.561,0.577,29.19
PC,5-May-19,125,NA,NA,3.3,7.5,-0.6,56.7,36.5,NA,NA,NA,NA,0,-0.3,0.6,-1.7,0,0.2,0.7,NA,0.377,0.656,29.37
PC,6-May-19,126,NA,NA,4.9,9.7,1.1,54.6,36.5,NA,NA,NA,NA,0,-0.1,0.6,-0.9,0,0.2,0.7,NA,0.438,0.762,29.55
PC,7-May-19,127,NA,NA,4.9,9.1,1.1,58.6,41.8,NA,NA,NA,NA,0,0,0.7,-0.5,0,0.2,0.7,NA,0.483,0.673,29.72
PC,8-May-19,128,NA,NA,5.5,9.8,2.8,57.4,42.9,NA,NA,NA,NA,0,0,0.8,-0.3,0,0.2,0.7,NA,0.519,0.691,29.89
PC,9-May-19,129,NA,NA,7.2,12.2,2.2,43.3,24.7,NA,NA,NA,NA,0,0,0.8,-0.6,0,0.2,0.7,NA,0.351,1.07,30.06
PC,10-May-19,130,NA,NA,9.9,14.3,5.1,48.1,37.6,NA,NA,NA,NA,0.1,0.2,1.1,-0.1,0.1,0.2,0.6,NA,0.614,1.019,30.22
PC,11-May-19,131,NA,NA,11.6,16.2,8,47.2,33.6,NA,NA,NA,NA,0.1,0.3,1,0.1,0.1,0.2,0.6,NA,0.617,1.219,30.38
PC,12-May-19,132,NA,NA,9.4,14.8,5.8,40.2,21,NA,NA,NA,NA,0.1,0.3,1.3,-0.1,0.1,0.2,0.6,NA,0.354,1.332,30.54
PC,13-May-19,133,NA,NA,7.6,12.4,2.9,43.4,31.1,NA,NA,NA,NA,0.2,0.3,1.4,-0.3,0,0.2,0.6,NA,0.446,0.988,30.69
PC,14-May-19,134,NA,NA,4.2,8.1,0.6,72.7,45.3,NA,NA,NA,NA,0.1,0.2,0.7,-0.4,0.1,0.2,0.6,NA,0.488,0.589,30.84
PC,15-May-19,135,NA,NA,4.4,9.6,-0.6,74.7,46.5,NA,NA,NA,NA,0,0.2,1.9,-1.1,0,0.2,0.6,NA,0.554,0.637,30.98
PC,16-May-19,136,NA,NA,4.6,7.6,3.1,97,93.3,NA,NA,NA,NA,0.1,1,2.6,0.3,0.1,0.3,0.6,NA,0.974,0.07,31.13
PC,17-May-19,137,NA,NA,2.6,4.3,-0.7,91.6,75.8,NA,NA,NA,NA,0.1,0.8,1.5,-0.6,0.1,0.3,0.6,NA,0.629,0.201,31.26
PC,18-May-19,138,NA,NA,1.9,6.1,-0.4,91,79.3,NA,NA,NA,NA,NA,0.9,3.6,-0.4,0.2,0.3,0.7,NA,0.744,0.194,31.4
PC,19-May-19,139,NA,NA,3.7,7.1,0.6,81.9,61,NA,NA,NA,0,NA,2.6,7,0,1.4,0.7,0.7,NA,0.615,0.393,31.52
PC,20-May-19,140,NA,NA,3.3,7.8,-0.4,66.6,46.2,NA,NA,NA,0,NA,3.1,10.4,-0.1,2.4,1.4,0.9,NA,0.488,0.568,31.65
PC,21-May-19,141,NA,NA,3.3,5.9,0.3,67.2,56.4,NA,NA,NA,0,NA,3.1,7.5,0,2.6,1.8,1,NA,0.524,0.405,31.77
PC,22-May-19,142,NA,NA,6.6,10.9,2.2,60.1,40.3,NA,NA,NA,0,NA,5.9,15.8,0.4,4.3,2.5,1.2,NA,0.524,0.776,31.89
PC,23-May-19,143,NA,NA,7,11.5,3.4,68.3,49.5,NA,NA,NA,0,NA,7.3,23,2.5,6.2,3.7,1.5,NA,0.67,0.684,32
PC,24-May-19,144,NA,NA,5.6,10.8,3.5,83.5,51.7,NA,NA,NA,0,NA,7.1,22.8,2.5,6.4,4.4,1.9,NA,0.669,0.625,32.11
