Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
P1,1-Jan-19,1,0.64,NA,-5.5,-0.7,-9.5,87.5,79.7,0,0,0,0.7,-1,NA,NA,NA,-0.1,0.5,1.1,NA,0.461,0.117,5.14
P1,2-Jan-19,2,0.42,NA,-8,-6.9,-9.6,90.7,87.8,0,0,0,0.679,-1,NA,NA,NA,-0.1,0.4,1,NA,0.32,0.044,5.18
P1,3-Jan-19,3,0.43,NA,-3.4,0.5,-7.1,93.8,90.9,0.1,2.3,2,0.669,-0.9,NA,NA,NA,0,0.5,1.1,NA,0.573,0.057,5.22
P1,4-Jan-19,4,3.19,NA,-3,0.8,-9.9,89,74,0.1,2.6,0,0.641,-0.8,NA,NA,NA,-0.1,0.5,1.1,NA,0.477,0.168,5.27
P1,5-Jan-19,5,2.04,NA,-2.3,0.6,-6.9,88.6,79.1,0,1,0,0.642,-0.9,NA,NA,NA,0,0.5,1.1,NA,0.503,0.133,5.32
P1,6-Jan-19,6,3.15,NA,-5.2,-1.2,-14.2,83.9,63.2,0,1.6,0,0.635,-0.8,NA,NA,NA,-0.1,0.4,1,NA,0.353,0.206,5.37
P1,7-Jan-19,7,3.11,NA,-9.6,-4.8,-18.2,79.4,55.5,0,1.7,0.6,0.632,-1.1,NA,NA,NA,-0.1,0.4,1,NA,0.237,0.19,5.43
P1,8-Jan-19,8,1.75,NA,-10.6,-6,-19.1,79.2,40.2,0.1,1.1,3.2,0.66,-1.5,NA,NA,NA,-0.1,0.4,1,NA,0.157,0.234,5.49
P1,9-Jan-19,9,0.74,NA,-2.1,0.6,-6.1,91.9,87.5,0.2,2.3,0,0.659,-1.5,NA,NA,NA,-0.1,0.5,1,NA,0.557,0.08,5.56
P1,10-Jan-19,10,3.29,NA,-1.4,2.1,-3.7,94.4,81.8,0.3,1.5,0,0.643,-1.1,NA,NA,NA,-0.1,0.5,1,NA,0.58,0.129,5.63
P1,11-Jan-19,11,2.75,NA,-2.3,0.5,-4.1,93.2,89.6,0.5,1.8,0,0.623,-0.9,NA,NA,NA,0,0.4,1,NA,0.567,0.066,5.7
P1,12-Jan-19,12,3.83,NA,-3.8,0.7,-8.5,88.1,74.3,0.2,1.3,0,0.626,-0.9,NA,NA,NA,0,0.4,1,NA,0.476,0.165,5.77
P1,13-Jan-19,13,4.79,NA,-5.8,3,-10.5,86.2,55.3,0,1.5,0,0.616,-1.2,NA,NA,NA,-0.1,0.4,1,NA,0.419,0.339,5.85
P1,14-Jan-19,14,4.81,NA,-7.1,4.8,-14,82.3,37.7,0,1.1,0,0.615,-1.6,NA,NA,NA,-0.1,0.4,0.9,NA,0.323,0.534,5.93
P1,15-Jan-19,15,4.81,NA,-7.4,1.7,-12.4,77.8,46.5,0,0.7,0,0.616,-2,NA,NA,NA,-0.1,0.4,0.9,NA,0.32,0.368,6.02
P1,16-Jan-19,16,2.44,NA,-3.6,-0.2,-8.2,80.2,66.2,0,0,0,0.615,-2,NA,NA,NA,-0.1,0.4,1,NA,0.399,0.204,6.11
P1,17-Jan-19,17,0.61,NA,-2,-0.3,-4.1,89.1,80.3,0,1,2.7,0.626,-1.5,NA,NA,NA,-0.1,0.4,1,NA,0.48,0.118,6.2
P1,18-Jan-19,18,1.01,NA,-3.6,-0.9,-5.8,91,85,0,0.5,0.6,0.63,-1.2,NA,NA,NA,-0.1,0.4,1,NA,0.486,0.086,6.3
P1,19-Jan-19,19,4.76,NA,-3.4,1.5,-9.1,86.8,63.6,0,1.1,3.6,0.651,-1,NA,NA,NA,-0.1,0.4,0.9,NA,0.434,0.248,6.4
P1,20-Jan-19,20,2.95,NA,-8.2,-2.8,-12.7,88,75.1,0,0,0,0.645,-1.1,NA,NA,NA,-0.1,0.4,0.9,NA,0.374,0.124,6.51
P1,21-Jan-19,21,1.21,NA,-9.6,-4.7,-15.7,84.9,76.4,0,0.5,0,0.639,-1.5,-13.2,-6.3,-19.3,-0.1,0.4,0.9,NA,0.328,0.101,6.61
P1,22-Jan-19,22,0.42,NA,-7.5,-5.9,-12.8,90.4,85.7,0,0,12.4,0.742,-1.7,-9.2,-6.9,-15.5,-0.1,0.4,0.9,NA,0.337,0.056,6.73
P1,23-Jan-19,23,0.99,NA,-5.8,-1.4,-10.4,89.6,80.5,0,1.4,9.2,0.815,-1.6,NA,NA,NA,-0.1,0.4,0.9,NA,0.444,0.108,6.84
P1,24-Jan-19,24,4.65,NA,-3.6,2.4,-10.5,82,50.4,0,1.7,0,0.785,-1.4,NA,NA,NA,-0.1,0.4,0.9,NA,0.367,0.361,6.96
P1,25-Jan-19,25,5.68,NA,-2,3.5,-8.9,79.9,56.1,0.1,1.8,0,0.768,-1.3,NA,NA,NA,-0.1,0.4,0.9,NA,0.441,0.345,7.09
P1,26-Jan-19,26,6.17,NA,-0.2,10.3,-6.2,84.1,45.4,0,0.8,0,0.754,-1.2,NA,NA,NA,-0.1,0.4,0.9,NA,0.569,0.684,7.21
P1,27-Jan-19,27,6.58,NA,-0.8,4.6,-12.6,62.7,43.3,0,1.1,2.5,0.764,-1,NA,NA,NA,-0.1,0.4,0.9,NA,0.367,0.481,7.34
P1,28-Jan-19,28,4.97,NA,-10.2,-0.9,-15.8,76.6,38,0,0.5,0,0.747,-1,NA,NA,NA,-0.1,0.3,0.8,NA,0.217,0.354,7.47
P1,29-Jan-19,29,6.85,NA,-9.9,4.2,-17.9,65.8,14,0,0.5,0,0.735,-1.3,NA,NA,NA,-0.1,0.3,0.8,NA,0.115,0.706,7.61
P1,30-Jan-19,30,3.84,NA,-4.6,4,-14.4,66.1,29.8,0.1,1.9,0,0.737,-1.6,NA,NA,NA,-0.1,0.4,0.9,NA,0.242,0.57,7.75
P1,31-Jan-19,31,2.58,NA,-2.7,1.7,-5.2,74.7,56.7,0.1,1.1,0,0.721,-1.5,NA,NA,NA,-0.1,0.4,0.9,NA,0.392,0.299,7.9
P1,1-Feb-19,32,4.09,NA,-2.2,0.7,-4.2,86,69.4,0.3,2,0,0.719,-1.2,NA,NA,NA,-0.1,0.4,0.9,NA,0.444,0.196,8.04
P1,2-Feb-19,33,5.78,NA,-3.8,0.9,-11.2,78.9,52.4,0.4,2.9,2.7,0.751,-1,NA,NA,NA,-0.1,0.3,0.9,NA,0.341,0.31,8.2
P1,3-Feb-19,34,5.26,NA,-15.5,-8.5,-23.9,77.9,61,0.2,2.4,0,0.74,-1,NA,NA,NA,-0.1,0.3,0.8,NA,0.196,0.125,8.35
P1,4-Feb-19,35,6.65,NA,-22.5,-18.5,-24.8,71.9,65.2,0,1,0,0.763,-1.2,NA,NA,NA,-0.1,0.3,0.7,NA,0.092,0.049,8.52
P1,5-Feb-19,36,7.3,NA,-19,-13.3,-26.6,63.8,38.3,0.1,2.5,0,0.709,-1.6,NA,NA,NA,-0.2,0.3,0.7,NA,0.084,0.135,8.68
P1,6-Feb-19,37,8.43,NA,-19.5,-11.3,-23.8,70.4,47.2,0.1,1.2,0,0.705,-2.1,NA,NA,NA,-0.2,0.2,0.7,NA,0.121,0.135,8.85
P1,7-Feb-19,38,4.01,NA,-14.2,-7,-23.8,72.5,38.8,0,1.4,3.2,0.733,-2.5,NA,NA,NA,-0.2,0.3,0.8,NA,0.14,0.221,9.02
P1,8-Feb-19,39,1.14,NA,-13.4,-11.3,-16.7,82.2,75.8,0.1,2.1,7.4,0.789,-2.5,NA,NA,NA,-0.2,0.3,0.8,NA,0.195,0.062,9.19
P1,9-Feb-19,40,6.4,NA,-17.6,-15,-19.9,78.8,75.7,0,0.5,1.4,0.798,-2.2,NA,NA,NA,-0.3,0.2,0.7,NA,0.144,0.046,9.37
P1,10-Feb-19,41,7.49,NA,-18.2,-11.6,-26.2,76.6,62.8,0,0.5,0,0.796,-2.1,NA,NA,NA,-0.3,0.2,0.7,NA,0.157,0.093,9.55
P1,11-Feb-19,42,2.89,NA,-16.5,-10.5,-27.7,77,67.5,0,1.1,0.6,0.804,-2.2,NA,NA,NA,-0.3,0.2,0.7,NA,0.185,0.089,9.74
P1,12-Feb-19,43,0.7,NA,-11.8,-8,-17.9,84,78,0,1,7.6,0.867,-2.2,NA,NA,NA,-0.3,0.2,0.7,NA,0.26,0.073,9.92
P1,13-Feb-19,44,1.66,NA,-13,-5.3,-19.1,80.2,63.7,0,1,2.5,0.867,-2.1,NA,NA,NA,-0.3,0.2,0.7,NA,0.262,0.149,10.12
P1,14-Feb-19,45,1.38,NA,-7.8,-4.1,-14.8,80.8,50.7,0,0.6,3.1,0.889,-1.9,NA,NA,NA,-0.3,0.2,0.7,NA,0.229,0.223,10.31
P1,15-Feb-19,46,2.6,NA,-5.2,-1.1,-8.8,88.6,75.7,0,0,2.5,0.91,-1.9,NA,NA,NA,-0.3,0.2,0.7,NA,0.425,0.136,10.51
P1,16-Feb-19,47,1.84,NA,-6.1,-2.7,-10.6,84.8,63.9,0,0,0,0.891,-1.6,NA,NA,NA,-0.2,0.2,0.7,NA,0.321,0.181,10.71
P1,17-Feb-19,48,1.94,NA,-9.9,-6.7,-16.7,87.7,80.3,0,1.6,6.1,0.926,-1.4,NA,NA,NA,-0.2,0.2,0.7,NA,0.296,0.073,10.91
P1,18-Feb-19,49,6.94,NA,-12.7,-6.7,-19.2,80.1,60.2,0.1,1.8,0,0.895,-1.3,NA,NA,NA,-0.2,0.1,0.6,NA,0.223,0.147,11.13
P1,19-Feb-19,50,2.75,NA,-7.8,-4.6,-12.9,86.8,78,0.5,2.6,8.9,0.962,-1.2,NA,NA,NA,-0.2,0.2,0.6,NA,0.338,0.095,11.33
P1,20-Feb-19,51,2.08,NA,-8.4,-6.3,-9.4,86,75.4,0.7,2.6,1.2,0.974,-1.2,NA,NA,NA,-0.2,0.2,0.6,NA,0.288,0.094,11.55
P1,21-Feb-19,52,2.35,NA,-10.6,-5.1,-17.2,83.3,60.1,0.4,1.8,2.7,0.965,-1.1,NA,NA,NA,-0.2,0.2,0.6,NA,0.252,0.167,11.76
P1,22-Feb-19,53,1.09,NA,-9.8,-7.2,-14.7,85.8,78.9,0.3,2,11.2,1.058,-1,NA,NA,NA,-0.2,0.2,0.6,NA,0.28,0.075,11.98
P1,23-Feb-19,54,0.88,NA,-8.6,-4.7,-12.3,85,67.7,0.2,1.4,0,1.033,-1,NA,NA,NA,-0.2,0.2,0.6,NA,0.292,0.139,12.21
P1,24-Feb-19,55,2.21,NA,-10.2,-6.4,-14,83.2,69.1,0.6,2.4,0,1,-0.9,NA,NA,NA,-0.2,0.2,0.6,NA,0.261,0.117,12.42
P1,25-Feb-19,56,5.73,NA,-13.1,-10.1,-16.7,81.3,70.2,0.7,2.2,0,0.996,-0.9,NA,NA,NA,-0.2,0.1,0.6,NA,0.199,0.084,12.65
P1,26-Feb-19,57,12.22,NA,-15.3,-6.9,-21.6,72.4,47.2,0.3,1.5,0,0.949,-0.9,NA,NA,NA,-0.2,0.1,0.6,NA,0.172,0.192,12.88
P1,27-Feb-19,58,4.89,NA,-9.7,-4.1,-19.4,70.9,30.3,0.6,2,0,0.927,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.136,0.313,13.12
P1,28-Feb-19,59,1.34,NA,-8,-5.3,-9.9,85.6,72.2,0.6,2.4,9.8,1.023,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.297,0.114,13.35
P1,1-Mar-19,60,2.78,NA,-8.4,-2.8,-11.5,80.4,54.7,0.5,2.2,0,0.985,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.272,0.225,13.59
P1,2-Mar-19,61,4.73,NA,-13.8,-8.5,-20.8,78.5,65.6,0.6,1.9,0,0.976,-0.9,NA,NA,NA,-0.2,0.1,0.6,NA,0.21,0.11,13.82
P1,3-Mar-19,62,10.9,NA,-17.1,-5.7,-24.7,69.1,34.1,0.4,2.2,0,0.968,-1,NA,NA,NA,-0.2,0.1,0.5,NA,0.136,0.263,14.07
P1,4-Mar-19,63,13.67,NA,-16,-3.9,-25.9,63.1,29.9,0.4,2.2,0,0.964,-1,NA,NA,NA,-0.2,0.1,0.5,NA,0.137,0.321,14.31
P1,5-Mar-19,64,11.5,NA,-7.8,-1.6,-20.4,66,39.8,0.2,2.7,0,0.947,-1.1,NA,NA,NA,-0.1,0.2,0.6,NA,0.216,0.327,14.55
P1,6-Mar-19,65,6.9,NA,-3.8,0.2,-6.3,83.4,65.7,0,0.9,8.7,1.025,-1.2,NA,NA,NA,-0.1,0.2,0.6,NA,0.407,0.212,14.8
P1,7-Mar-19,66,2.26,NA,-6.6,-2.3,-15.2,82,54.1,0.8,2.9,5.7,1.067,-1.1,NA,NA,NA,-0.2,0.2,0.6,NA,0.279,0.237,15.04
P1,8-Mar-19,67,8.81,NA,-11.6,-1.6,-20.1,75.6,47.5,0.2,1.7,0,1.054,-1,NA,NA,NA,-0.2,0.1,0.5,NA,0.258,0.285,15.29
P1,9-Mar-19,68,5.67,NA,-10.1,-2.9,-17.5,76.9,49.6,0.2,1.4,0,1.022,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.245,0.249,15.55
P1,10-Mar-19,69,14.54,NA,-9.1,1.9,-19.1,72.9,41.6,0.4,2,0,1.032,-0.9,NA,NA,NA,-0.1,0.2,0.5,NA,0.291,0.409,15.8
P1,11-Mar-19,70,7.57,NA,-5.8,-0.6,-10.7,69.1,47.8,0.9,2.7,0,1.016,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.279,0.305,16.05
P1,12-Mar-19,71,4.34,NA,-5.9,-3.1,-11.9,86,75.1,0.6,2.6,3.4,1.019,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.366,0.121,16.31
P1,13-Mar-19,72,11.45,NA,-7.1,1,-14.8,69.8,35.7,0.7,2.7,0,1.037,-0.9,NA,NA,NA,-0.1,0.2,0.6,NA,0.235,0.423,16.56
P1,14-Mar-19,73,12.08,NA,-4.6,3.5,-15.2,67.1,35.8,0.4,2.2,0,1,-0.8,NA,NA,NA,-0.1,0.2,0.6,NA,0.28,0.502,16.82
P1,15-Mar-19,74,11.36,NA,-1.9,6.6,-6.9,72.5,39.7,0.6,2.5,0,1.008,-0.8,NA,NA,NA,-0.1,0.2,0.6,NA,0.386,0.586,17.08
P1,16-Mar-19,75,14.75,NA,-0.8,9.1,-8.7,70.8,31.9,0.4,2.1,0,0.978,-0.8,NA,NA,NA,-0.1,0.2,0.6,NA,0.367,0.783,17.34
P1,17-Mar-19,76,16.34,NA,1.1,9.4,-7.6,60.9,29.2,0.5,2.1,0,0.94,-0.8,NA,NA,NA,-0.1,0.2,0.6,NA,0.345,0.837,17.6
P1,18-Mar-19,77,16.93,NA,2.9,14,-6.1,53.7,15.7,0.4,1.9,0,0.917,-0.8,NA,NA,NA,-0.1,0.2,0.6,NA,0.251,1.348,17.85
P1,19-Mar-19,78,17.25,NA,3.8,16.2,-5.7,54.2,18,0.4,2.8,0,0.882,-0.6,NA,NA,NA,-0.1,0.2,0.6,NA,0.331,1.508,18.12
P1,20-Mar-19,79,17.63,NA,6.1,17.5,-2.5,45.6,15.3,0.5,2.3,0,0.854,-0.5,NA,NA,NA,0,0.2,0.6,NA,0.305,1.688,18.38
P1,21-Mar-19,80,17.52,NA,4.8,17.1,-3.7,51.4,17.4,0.3,1.9,0,0.826,-0.3,NA,NA,NA,0,0.2,0.6,NA,0.339,1.609,18.65
P1,22-Mar-19,81,17.35,NA,5,14.8,-3.2,56.9,20.6,0.5,2.4,0,0.809,-0.1,NA,NA,NA,0,0.2,0.6,NA,0.348,1.341,18.91
P1,23-Mar-19,82,9.18,NA,2.4,8.2,-1.7,78.5,48.1,0.3,1.8,0,0.79,0,NA,NA,NA,0,0.2,0.6,NA,0.524,0.565,19.17
P1,24-Mar-19,83,8.71,NA,3.8,9.8,-1.2,74.4,45.2,0.2,2,4,0.772,0,NA,NA,NA,0.1,0.3,0.6,NA,0.546,0.662,19.43
P1,25-Mar-19,84,11.67,NA,2.2,7.6,0,82.1,52.7,0.5,2.4,2,0.73,0.1,NA,NA,NA,0.1,0.2,0.6,NA,0.55,0.494,19.7
P1,26-Mar-19,85,8.45,NA,-1,3.8,-8,85,51.3,0.2,2.7,10.3,0.798,0,NA,NA,NA,0,0.2,0.6,NA,0.411,0.39,19.96
P1,27-Mar-19,86,18.1,NA,-1.4,6.7,-9.7,74.8,41.8,0.3,2,0,0.758,0,NA,NA,NA,0,0.2,0.5,NA,0.41,0.571,20.22
P1,28-Mar-19,87,12.58,NA,0.2,7.6,-6.8,65.3,34.4,0.2,1.7,0,0.741,0,NA,NA,NA,0,0.2,0.6,NA,0.36,0.687,20.48
P1,29-Mar-19,88,16.77,NA,0.5,9.6,-7,62.1,25.2,0.4,2.2,0,0.73,0,NA,NA,NA,0,0.2,0.5,NA,0.3,0.89,20.74
P1,30-Mar-19,89,19.78,NA,1.9,11.2,-6.8,58.1,24.1,0.3,2.1,0,0.712,0,NA,NA,NA,0,0.2,0.5,NA,0.321,1.011,21
P1,31-Mar-19,90,14.13,NA,2.1,9.6,-4.2,68.3,26.9,0.2,2.6,2.3,0.694,0.1,NA,NA,NA,0,0.2,0.6,NA,0.322,0.875,21.27
P1,1-Apr-19,91,20.82,NA,1,9.3,-6.5,60.5,19.6,0.5,2.1,0,0.684,0,NA,NA,NA,0,0.2,0.5,NA,0.229,0.939,21.52
P1,2-Apr-19,92,20.58,NA,1.7,10.8,-7.2,55.6,19.3,0.4,2,0,0.657,0,NA,NA,NA,0,0.2,0.5,NA,0.249,1.041,21.78
P1,3-Apr-19,93,7.27,NA,1.3,5.7,-2.4,85.2,58.8,0.4,3.4,3,0.66,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.538,0.377,22.03
P1,4-Apr-19,94,12.34,NA,2.2,9.6,-4.4,73.2,40.2,0.4,2,0,0.644,0.1,NA,NA,NA,0,0.3,0.6,NA,0.482,0.717,22.29
P1,5-Apr-19,95,6.98,NA,1.9,6.2,-1.9,82.8,64.7,0.7,2.5,7.8,0.703,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.615,0.336,22.55
P1,6-Apr-19,96,5.81,NA,-1.5,2.2,-6.6,89.3,80.8,0.5,2.9,0,0.655,0,NA,NA,NA,0,0.2,0.6,NA,0.577,0.137,22.8
P1,7-Apr-19,97,16.09,NA,0.5,7,-5,72.8,34.2,1,3.8,2.4,0.655,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.342,0.658,23.06
P1,8-Apr-19,98,10.9,NA,0.2,5.9,-6.6,81.2,51.9,0.5,2.4,2,0.65,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.483,0.448,23.31
P1,9-Apr-19,99,14.36,NA,1.6,6.3,-0.8,81.5,53.6,0.9,3.2,1,0.643,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.51,0.441,23.56
P1,10-Apr-19,100,6.35,NA,-0.7,1.5,-3.2,83.4,63,1.2,3.4,6.1,0.699,0.1,NA,NA,NA,0,0.3,0.6,NA,0.429,0.252,23.81
P1,11-Apr-19,101,12.79,NA,-1.4,3.4,-5.4,78.8,50.7,0.5,2.1,0,0.655,0.1,NA,NA,NA,0,0.3,0.6,NA,0.394,0.383,24.05
P1,12-Apr-19,102,12.19,NA,-0.2,5.6,-6.1,71.9,45,0.5,2.4,0,0.654,0,NA,NA,NA,0,0.3,0.6,NA,0.409,0.5,24.3
P1,13-Apr-19,103,3.28,NA,-1.3,2.1,-5.1,89.8,71.5,0.6,3.2,8,0.684,0,NA,NA,NA,0,0.3,0.6,NA,0.508,0.202,24.53
P1,14-Apr-19,104,16.53,NA,-1.2,4,-4.2,64.6,36.4,1.5,4.2,0,0.672,0.1,NA,NA,NA,0,0.3,0.6,NA,0.295,0.515,24.78
P1,15-Apr-19,105,15.33,NA,-1.8,5.1,-9.1,64.4,35,0.5,2.2,0,0.669,0,NA,NA,NA,0,0.3,0.6,NA,0.307,0.57,25.02
P1,16-Apr-19,106,18.12,NA,1.1,8,-8.4,59.3,24.3,0.4,2.5,0,0.649,0,NA,NA,NA,0,0.3,0.5,NA,0.261,0.813,25.26
P1,17-Apr-19,107,22.83,NA,4,9.1,0.6,59,36.2,0,0.8,0,0.629,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.419,0.738,25.49
P1,18-Apr-19,108,8.33,NA,3.9,7.7,0.5,94.9,87.2,0,0,16,0.604,0.1,NA,NA,NA,0.1,0.3,0.6,NA,0.917,0.135,25.73
P1,19-Apr-19,109,10.09,NA,4.9,8.5,0.5,83.8,58.7,0.7,3,8,0.578,0.1,NA,NA,NA,0.1,0.3,0.5,NA,0.649,0.457,25.96
P1,20-Apr-19,110,20,NA,1.4,7.2,-5,67.3,33.1,1,2.6,0,0.56,0.1,NA,NA,NA,0,0.2,0.5,NA,0.336,0.679,26.18
P1,21-Apr-19,111,24.14,NA,3.2,12.8,-7.4,49.4,12.9,0.7,3,0,0.535,0,NA,NA,NA,0,0.2,0.5,NA,0.19,1.283,26.41
P1,22-Apr-19,112,7.37,NA,3.8,10.2,-3.6,66.6,37.3,0.5,2.2,0,0.517,0.1,NA,NA,NA,0.1,0.3,0.5,NA,0.464,0.78,26.63
P1,23-Apr-19,113,16.2,NA,4.2,9.4,-2.3,68.5,36.4,1.3,3.8,0,0.494,0.1,NA,NA,NA,0.1,0.3,0.5,NA,0.43,0.751,26.85
P1,24-Apr-19,114,19.73,NA,1.1,8.1,-4.3,62.2,29.8,0.8,3.1,0,0.478,0.1,NA,NA,NA,0,0.2,0.5,NA,0.322,0.759,27.07
P1,25-Apr-19,115,21.1,NA,2.9,11.5,-6.9,53.5,18.6,0.5,2.3,0,0.454,0.1,NA,NA,NA,0,0.2,0.5,NA,0.253,1.107,27.29
P1,26-Apr-19,116,20.36,NA,3.7,9.6,-2.5,51.3,19,1.3,4.4,0,0.432,0.1,NA,NA,NA,0,0.2,0.5,NA,0.227,0.968,27.5
P1,27-Apr-19,117,14.21,NA,-2.2,0.4,-4.1,72.4,52.3,1.4,4.2,7.3,0.48,0,NA,NA,NA,0,0.2,0.5,NA,0.328,0.299,27.71
P1,28-Apr-19,118,21.54,NA,-0.8,5.8,-6,68.5,29.6,0.9,2.6,0,0.417,0,NA,NA,NA,0,0.2,0.5,NA,0.273,0.649,27.92
P1,29-Apr-19,119,15.48,NA,-1.7,6.2,-8.2,65.7,33,0.4,2.2,0,0.431,0,NA,NA,NA,0,0.2,0.5,NA,0.313,0.635,28.12
P1,30-Apr-19,120,21.96,NA,0.2,6.8,-9.1,53.3,24.5,0.2,3.1,0,0.411,0,NA,NA,NA,0,0.2,0.5,NA,0.242,0.746,28.32
P1,1-May-19,121,17.48,NA,2.4,7.8,-2,51,35.7,0.1,2.3,0,0.399,0.1,NA,NA,NA,0,0.3,0.5,NA,0.378,0.681,28.52
P1,2-May-19,122,15.54,NA,2.6,9.3,-2.7,65.3,41.9,0,1.1,0,0.387,0.1,NA,NA,NA,0.1,0.3,0.5,NA,0.49,0.679,28.7
P1,3-May-19,123,25.04,NA,4.9,13.6,-3.2,62.7,29.1,0.3,3,0,0.344,0.1,NA,NA,NA,0,0.3,0.5,NA,0.453,1.104,28.89
P1,4-May-19,124,17.53,NA,6.2,13.6,-2.3,66.2,38.1,0.6,2.7,0,0.311,0.1,NA,NA,NA,0,0.3,0.5,NA,0.593,0.963,29.07
P1,5-May-19,125,23.78,NA,4.9,13.1,-2.9,59.6,27.5,0.6,2.2,0,0.256,0.1,NA,NA,NA,0,0.2,0.5,NA,0.414,1.091,29.25
P1,6-May-19,126,24.74,NA,7.1,15,-2.4,55.7,27,0.7,2.6,0,0.225,0.1,NA,NA,NA,0,0.2,0.5,NA,0.461,1.246,29.43
P1,7-May-19,127,27.39,NA,6.5,14.2,-2.1,60.7,32.2,0.7,3.4,0,0.164,0,NA,NA,NA,0,0.2,0.4,NA,0.52,1.095,29.61
P1,8-May-19,128,21.26,NA,6.7,14.8,-1.4,64.1,34.7,0.6,2.5,0,0.097,0,NA,NA,NA,0,0.2,0.4,NA,0.583,1.097,29.77
P1,9-May-19,129,28.73,NA,8.1,17.9,-2.4,54.2,21.7,0.5,2.6,0,0.018,0,NA,NA,NA,0,0.2,0.4,NA,0.444,1.602,29.94
P1,10-May-19,130,25.52,NA,10.2,20,-0.9,59.1,30.9,0.2,2.2,0,0,NA,NA,NA,NA,0.5,0.6,0.5,NA,0.723,1.617,30.1
P1,11-May-19,131,23.58,NA,12.6,21.5,0.4,53.4,26.9,0.7,3.2,0,0,NA,NA,NA,NA,9.4,3.6,1.2,NA,0.691,1.878,30.26
P1,12-May-19,132,28.92,NA,12.3,19.9,2,39.5,19.2,1.1,3.4,0,0,NA,NA,NA,NA,11.5,6.5,2.5,NA,0.446,1.877,30.41
P1,13-May-19,133,23.54,NA,10,18.1,-1.2,46.7,25.3,0.8,3.1,0,0,NA,NA,NA,NA,11.1,7.3,3.6,NA,0.524,1.547,30.57
P1,14-May-19,134,8.52,NA,5.3,12.1,-1.4,78.9,41.6,0.7,3.1,9.7,0,NA,NA,NA,NA,6.5,6.3,4.3,NA,0.586,0.823,30.71
P1,15-May-19,135,27.41,NA,7.4,15.1,-1.7,68.2,35.6,0.7,2.7,0,0,NA,NA,NA,NA,10.4,6.4,4.2,NA,0.611,1.105,30.86
P1,16-May-19,136,11.19,NA,8,12.2,5.5,90.5,69,0.6,2.5,5.1,0,NA,NA,NA,NA,10.6,7.6,4.7,NA,0.979,0.44,31
P1,17-May-19,137,10.86,NA,5.3,7.6,0.5,85.7,68.4,1,3.2,4.8,0,NA,NA,NA,NA,8.9,7.5,5.1,NA,0.715,0.33,31.14
P1,18-May-19,138,11.5,NA,5.1,10.9,1.1,80.4,57.5,0.6,2.6,0.5,0,NA,NA,NA,NA,8.3,6.7,5.2,NA,0.75,0.554,31.27
P1,19-May-19,139,15.42,NA,7,11.7,2.8,72.9,43.5,0.6,1.8,0,0,NA,NA,NA,NA,9.6,7.2,5.2,NA,0.597,0.775,31.4
P1,20-May-19,140,16.33,NA,6.7,11.6,2.3,59,36.8,0.7,2.4,0,0,NA,NA,NA,NA,9.1,7.3,5.4,NA,0.501,0.86,31.52
P1,21-May-19,141,10.58,NA,5.7,9.8,2.1,65.2,47.2,0.5,1.8,0,0,NA,NA,NA,NA,7.9,6.9,5.5,NA,0.571,0.639,31.65
P1,22-May-19,142,16.87,NA,7.5,14.8,-0.8,69.2,36.2,0.4,2.1,0,0,NA,NA,NA,NA,9.8,7.3,5.5,NA,0.61,1.075,31.76
P1,23-May-19,143,19.51,NA,8.1,15.9,0.6,73.2,37.9,0.5,2.3,0,0,NA,NA,NA,NA,11.5,8.2,5.7,NA,0.685,1.122,31.88
P1,24-May-19,144,22.24,NA,7.3,16.3,0.6,81.9,37.5,0.5,2.3,3.6,0,NA,NA,NA,NA,12.3,8.9,6.1,NA,0.693,1.155,31.99
P1,25-May-19,145,10.79,NA,6.6,10,3.9,92.7,77.6,0.3,1.7,3.8,0,NA,NA,NA,NA,10.4,8.9,6.6,NA,0.955,0.276,32.09
P1,26-May-19,146,16.93,NA,7.9,15.5,1.8,76.5,45.5,0.5,2.6,0.3,0,NA,NA,NA,NA,10.9,8.6,6.6,NA,0.8,0.958,32.2
P1,27-May-19,147,30.63,NA,10.3,19.4,-0.7,57.7,22.9,0.7,2.4,0,0,NA,NA,NA,NA,12.4,9.3,6.7,NA,0.516,1.737,32.29
P1,28-May-19,148,27.2,NA,13.3,22.3,0.2,47.6,17.4,0.6,2,0,0,NA,NA,NA,NA,13.1,9.8,7.1,NA,0.469,2.226,32.39
