Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PL,1-Jan-19,1,2.34,NA,-5.7,-3.3,-9.1,93.2,79.2,0.75,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.379,0.1,5.18
PL,2-Jan-19,2,1.42,NA,-5.2,-1.2,-9.5,96.8,93.9,1.85,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.525,0.034,5.22
PL,3-Jan-19,3,1.76,NA,-3.7,-1.2,-8.1,99.8,98.4,1.55,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.55,0.009,5.26
PL,4-Jan-19,4,4.69,NA,-3.4,-1.4,-5.6,95.7,87.6,1.36,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.483,0.068,5.31
PL,5-Jan-19,5,2.25,NA,-4.3,-3.1,-5.4,99.5,96.6,2.83,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.469,0.017,5.36
PL,6-Jan-19,6,5.16,NA,-6.3,-3.8,-10.4,96.4,82,3.02,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.378,0.083,5.41
PL,7-Jan-19,7,5.99,NA,-10.1,-7.6,-15.1,91.5,76.2,3.06,14.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.263,0.082,5.47
PL,8-Jan-19,8,2.07,NA,-11.4,-8.5,-15.4,83.8,57.8,3.9,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.186,0.136,5.53
PL,9-Jan-19,9,1.58,NA,-4.1,-1.4,-7.6,99.5,97.3,2.43,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.536,0.015,5.6
PL,10-Jan-19,10,3.71,NA,-2.7,0.2,-4.4,100,99.8,1.34,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.618,0.001,5.67
PL,11-Jan-19,11,3.01,NA,-3.6,-1.2,-4.9,100,100,1.49,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.559,0,5.74
PL,12-Jan-19,12,5.25,NA,-3.4,-1.1,-4.6,97.7,84.3,2.52,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.475,0.088,5.82
PL,13-Jan-19,13,6.97,NA,-1.7,4.8,-5,78.4,56.5,1.87,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.486,0.374,5.89
PL,14-Jan-19,14,7.4,NA,-1.2,8.5,-5.8,61.7,29.1,1.55,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.323,0.787,5.98
PL,15-Jan-19,15,6.25,NA,-2.6,0.9,-5.4,47.6,29.4,2.62,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.192,0.461,6.07
PL,16-Jan-19,16,2.2,NA,-5.3,-3.2,-7.5,87.5,69,3.17,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.333,0.15,6.15
PL,17-Jan-19,17,1.81,NA,-4.4,-3.5,-5,98.3,96.2,2.14,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.453,0.018,6.25
PL,18-Jan-19,18,2.82,NA,-4.9,-3.5,-6.1,99.2,98.8,0.78,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.466,0.006,6.35
PL,19-Jan-19,19,7.37,NA,-4.9,-2.7,-7.3,97.4,87.5,2.33,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.438,0.063,6.45
PL,20-Jan-19,20,3.46,NA,-7.9,-5.2,-10,94.2,84,1.66,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.348,0.066,6.55
PL,21-Jan-19,21,9.16,NA,-8.9,-6.3,-10.5,92.7,87.7,1.68,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.334,0.047,6.66
PL,22-Jan-19,22,1.82,NA,-7.7,-5.7,-9,96,86.7,1.47,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.346,0.053,6.77
PL,23-Jan-19,23,3.47,NA,-6.8,-5.2,-8.3,98.1,97.3,2.56,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.403,0.011,6.89
PL,24-Jan-19,24,6.96,NA,-4,-1,-6.8,88.9,68.1,1.55,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.386,0.181,7.01
PL,25-Jan-19,25,7.26,NA,-2.4,1.2,-5.5,83.6,68.7,2.24,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.457,0.208,7.13
PL,26-Jan-19,26,8,NA,2.4,7,-1.4,66.3,53.2,1.57,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.533,0.469,7.26
PL,27-Jan-19,27,8.7,NA,-2.4,4.1,-8.8,70,60,3.86,14.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.491,0.327,7.39
PL,28-Jan-19,28,5.01,NA,-8.2,-2.9,-11.5,69.3,43.7,1.28,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.215,0.277,7.52
PL,29-Jan-19,29,9.04,NA,-5.3,2.8,-11.1,44.4,18,1.07,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.134,0.61,7.66
PL,30-Jan-19,30,4.65,NA,-1.2,2.1,-6.4,43.5,22.4,1.15,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.159,0.551,7.8
PL,31-Jan-19,31,2.55,NA,-0.1,2.1,-2,72.4,60.6,1.43,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.43,0.28,7.95
PL,1-Feb-19,32,4.38,NA,-2.8,-0.9,-5.9,89.6,74.1,2.5,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.424,0.148,8.1
PL,2-Feb-19,33,8.1,NA,-4.8,-1.8,-8.4,87,67.2,3.15,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.36,0.176,8.25
PL,3-Feb-19,34,5.66,NA,-13.7,-8.1,-21.5,90.1,75.4,0.36,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.25,0.082,8.41
PL,4-Feb-19,35,7.88,NA,-20.8,-18.4,-23.4,85.8,81.6,4.32,14.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,0.117,0.026,8.57
PL,5-Feb-19,36,8.56,NA,-18.8,-14,-22.7,65.8,46.4,4.55,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.096,0.111,8.73
PL,6-Feb-19,37,9.95,NA,-19,-14.7,-23.2,77,63.8,2.77,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192,0.124,0.07,8.9
PL,7-Feb-19,38,4.24,NA,-12.5,-10.4,-16.5,66.1,42.3,1.11,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.117,0.16,9.08
PL,8-Feb-19,39,5.92,NA,-15.2,-12.5,-18.8,89.7,87.3,1.97,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.204,0.03,9.25
PL,9-Feb-19,40,7.07,NA,-19.4,-17.6,-20.5,87.7,87.1,4.45,10.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.133,0.02,9.43
PL,10-Feb-19,41,9.1,NA,-17.5,-13.2,-20.1,83.2,65.2,1.95,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.144,0.077,9.61
PL,11-Feb-19,42,7.97,NA,-17.2,-14.3,-22,88.4,86.3,2.2,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.174,0.028,9.8
PL,12-Feb-19,43,3.81,NA,-12.9,-11.3,-14.9,92.2,90.8,2.08,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.234,0.024,9.99
PL,13-Feb-19,44,10.5,NA,-10.7,-6.6,-13.4,93.1,91.2,1.2,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.34,0.033,10.18
PL,14-Feb-19,45,5.88,NA,-9.6,-6.4,-12.6,91.7,77.6,3.54,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.294,0.085,10.37
PL,15-Feb-19,46,7.85,NA,-6.5,-4.4,-8.4,96.8,95.7,1.15,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.422,0.019,10.57
PL,16-Feb-19,47,3.54,NA,-7.7,-6.2,-8.9,96.8,96.5,0.73,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.371,0.013,10.77
PL,17-Feb-19,48,4.32,NA,-11.8,-8.9,-15.7,94.5,92.3,1.51,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.287,0.024,10.98
PL,18-Feb-19,49,12.34,NA,-12.8,-7.7,-17.9,93,91,2.2,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.311,0.031,11.19
PL,19-Feb-19,50,5.59,NA,-9.6,-7.8,-11.8,95.6,94.8,2.2,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.322,0.018,11.4
PL,20-Feb-19,51,6.63,NA,-10.3,-8.4,-11.4,95,93.9,2.2,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.304,0.02,11.61
PL,21-Feb-19,52,6.82,NA,-11.9,-8.8,-14.7,94.3,93.2,1.03,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.293,0.021,11.83
PL,22-Feb-19,53,4.03,NA,-11.3,-10.6,-12.2,94.6,93.8,1.38,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.255,0.017,12.05
PL,23-Feb-19,54,4.48,NA,-10.2,-7.9,-11.9,95.2,94.6,0.71,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.319,0.018,12.27
PL,24-Feb-19,55,13.09,NA,-11.2,-8,-13.4,94.3,92.4,1.38,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.309,0.025,12.5
PL,25-Feb-19,56,13,NA,-14.7,-11.3,-17.8,91.7,89.8,2.81,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.231,0.026,12.72
PL,26-Feb-19,57,12.56,NA,-16,-12.3,-19.8,89.8,87.3,2.87,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.207,0.03,12.95
PL,27-Feb-19,58,5.36,NA,-10.5,-7.5,-15.2,72.6,45.9,1.72,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.159,0.187,13.19
PL,28-Feb-19,59,4.51,NA,-9.9,-8.5,-11,94.8,93.7,1.89,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.301,0.02,13.42
PL,1-Mar-19,60,11.25,NA,-10.2,-6.3,-12.2,94.2,92.9,1.53,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.354,0.027,13.66
PL,2-Mar-19,61,5.95,NA,-14.5,-11.5,-18.1,91.8,90.5,1.95,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.229,0.024,13.9
PL,3-Mar-19,62,15.2,NA,-15.7,-10.3,-19.7,78.9,52.9,1.28,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.147,0.131,14.14
PL,4-Mar-19,63,15.57,NA,-13.9,-7.8,-19.8,60.5,40.7,1.34,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.138,0.201,14.38
PL,5-Mar-19,64,14.56,NA,-9.4,-6.2,-13.8,68.3,53.6,2.12,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.206,0.178,14.63
PL,6-Mar-19,65,6.18,NA,-6.9,-5.5,-8.4,96.3,94.8,2.2,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.384,0.021,14.87
PL,7-Mar-19,66,9.91,NA,-8.9,-6,-12.8,92.8,74.4,2.33,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.29,0.1,15.12
PL,8-Mar-19,67,15.06,NA,-10.8,-4.9,-15.6,87.7,64,1.07,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.271,0.152,15.37
PL,9-Mar-19,68,7.13,NA,-10.6,-7.3,-14,85.2,69.8,0.84,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.246,0.106,15.62
PL,10-Mar-19,69,16.45,NA,-8.2,-1,-14.5,77.3,56.1,1.22,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.318,0.249,15.88
PL,11-Mar-19,70,6.96,NA,-8.4,-6.2,-10.4,79,65.2,4.07,11.58,NA,0.866,NA,NA,NA,NA,NA,NA,NA,0.189,0.25,0.133,16.13
PL,12-Mar-19,71,7.13,NA,-7.2,-5.8,-9.6,95.2,91.4,1.8,10.57,1.6,0.878,NA,NA,NA,NA,NA,NA,NA,0.189,0.362,0.034,16.39
PL,13-Mar-19,72,13.77,NA,-7.7,-2.5,-11,80,54.5,1.72,8.56,1.8,0.892,NA,NA,NA,NA,NA,NA,NA,0.189,0.277,0.231,16.64
PL,14-Mar-19,73,12.92,NA,-5.2,-0.9,-10.4,70.4,50.5,1.01,6.54,0,0.879,NA,NA,NA,NA,NA,NA,NA,0.189,0.289,0.283,16.9
PL,15-Mar-19,74,12.54,NA,-3,2.3,-6,79.7,56.6,2.2,9.06,0,0.84,NA,NA,NA,NA,NA,NA,NA,0.189,0.408,0.313,17.16
PL,16-Mar-19,75,16.25,NA,-1.3,4.3,-6.4,74.1,49.4,1.76,5.54,0,0.838,NA,NA,NA,NA,NA,NA,NA,0.19,0.41,0.42,17.42
PL,17-Mar-19,76,17.96,NA,1.4,5.9,-3.6,60.4,39.6,2.43,9.06,0,0.809,NA,NA,NA,NA,NA,NA,NA,0.191,0.368,0.561,17.68
PL,18-Mar-19,77,18.39,NA,3.4,8.4,-2.3,43.4,24.3,2.14,9.56,0,0.771,NA,NA,NA,NA,NA,NA,NA,0.193,0.268,0.835,17.94
PL,19-Mar-19,78,18.55,NA,6,11.3,0.8,35.5,25.7,1.99,7.05,0,0.702,NA,NA,NA,NA,NA,NA,NA,0.196,0.344,0.995,18.2
PL,20-Mar-19,79,18.83,NA,8,12.4,2.9,31,22.5,2.06,9.06,0,0.652,NA,NA,NA,NA,NA,NA,NA,0.2,0.324,1.116,18.47
PL,21-Mar-19,80,18.53,NA,6.6,11.9,2.4,34.1,24.4,1.7,6.04,0,0.629,NA,NA,NA,NA,NA,NA,NA,0.203,0.34,1.053,18.73
PL,22-Mar-19,81,18.58,NA,5.3,9.8,0.6,45.1,30.5,1.97,7.55,0,0.602,NA,NA,NA,NA,NA,NA,NA,0.205,0.369,0.841,18.99
PL,23-Mar-19,82,7.52,NA,1.3,3.9,-0.5,80.3,63.6,1.34,5.54,0,0.594,NA,NA,NA,NA,NA,NA,NA,0.206,0.513,0.294,19.25
PL,24-Mar-19,83,8.45,NA,1.7,5.6,-0.7,80.9,62.3,1.76,7.05,0.3,0.596,NA,NA,NA,NA,NA,NA,NA,0.206,0.566,0.343,19.52
PL,25-Mar-19,84,7.69,NA,-0.7,1.8,-1.4,95.1,87.7,1.45,9.56,0,0.583,NA,NA,NA,NA,NA,NA,NA,0.206,0.61,0.086,19.79
PL,26-Mar-19,85,10.63,NA,-2.8,0.1,-5.7,90.2,64.5,2.77,9.56,7.7,0.642,NA,NA,NA,NA,NA,NA,NA,0.206,0.397,0.219,20.05
PL,27-Mar-19,86,19.13,NA,-2,2.5,-7.9,75.4,57.4,1.59,6.54,0,0.592,NA,NA,NA,NA,NA,NA,NA,0.205,0.42,0.312,20.31
PL,28-Mar-19,87,15.53,NA,-0.1,3.6,-3.9,60.2,46.9,1.3,5.03,0,0.571,NA,NA,NA,NA,NA,NA,NA,0.205,0.371,0.42,20.57
PL,29-Mar-19,88,15.41,NA,0.4,5.5,-3.7,55,35.8,1.76,8.05,0,0.562,NA,NA,NA,NA,NA,NA,NA,0.206,0.323,0.579,20.83
PL,30-Mar-19,89,17.93,NA,2,8.1,-3.2,51.3,34.5,1.2,6.04,0,0.528,NA,NA,NA,NA,NA,NA,NA,0.207,0.372,0.706,21.1
PL,31-Mar-19,90,16.89,NA,1.2,6.2,-3.1,66.9,43.5,1.24,6.54,1,0.536,NA,NA,NA,NA,NA,NA,NA,0.208,0.412,0.535,21.36
PL,1-Apr-19,91,21.67,NA,0.9,5.6,-3.4,56.3,35.1,1.64,6.54,0,0.53,NA,NA,NA,NA,NA,NA,NA,0.21,0.319,0.59,21.62
PL,2-Apr-19,92,21.29,NA,2.2,7,-1.8,43.6,26.2,1.32,6.04,0,0.515,NA,NA,NA,NA,NA,NA,NA,0.212,0.262,0.738,21.88
PL,3-Apr-19,93,6.83,NA,0.3,1.7,-1.2,83.1,44.3,2.18,10.07,0,0.508,NA,NA,NA,NA,NA,NA,NA,0.212,0.306,0.385,22.13
PL,4-Apr-19,94,12.52,NA,0.8,3.9,-2,78.3,63.7,1.7,7.05,0,0.475,NA,NA,NA,NA,NA,NA,NA,0.211,0.514,0.293,22.39
PL,5-Apr-19,95,4.7,NA,-1,0.4,-3.3,97.2,89.8,2.41,10.07,9.6,0.549,NA,NA,NA,NA,NA,NA,NA,0.209,0.564,0.064,22.65
PL,6-Apr-19,96,10.64,NA,-3.5,-1.1,-5.5,97.6,94.3,2.6,12.58,0,0.532,NA,NA,NA,NA,NA,NA,NA,0.209,0.531,0.032,22.9
PL,7-Apr-19,97,16.02,NA,-1.7,3.5,-5.3,81.2,50.2,2.89,11.58,0,0.481,NA,NA,NA,NA,NA,NA,NA,0.208,0.394,0.391,23.16
PL,8-Apr-19,98,7.57,NA,-1.7,0.6,-6.3,86,69.1,2.03,9.06,3.3,0.506,NA,NA,NA,NA,NA,NA,NA,0.207,0.441,0.197,23.41
PL,9-Apr-19,99,10.59,NA,-0.8,3.4,-2.3,94.7,79.1,2.01,9.56,0,0.503,NA,NA,NA,NA,NA,NA,NA,0.206,0.616,0.163,23.66
PL,10-Apr-19,100,9.47,NA,-3,-1.6,-4.8,95.3,81.3,3.12,10.57,12.7,0.601,NA,NA,NA,NA,NA,NA,NA,0.205,0.441,0.101,23.91
PL,11-Apr-19,101,12.88,NA,-3.4,0.5,-6.3,88.5,67.8,1.26,6.04,0,0.54,NA,NA,NA,NA,NA,NA,NA,0.204,0.429,0.204,24.16
PL,12-Apr-19,102,13.02,NA,-1.9,1.5,-5.7,80,64.4,1.66,6.54,0,0.491,NA,NA,NA,NA,NA,NA,NA,0.204,0.438,0.242,24.4
PL,13-Apr-19,103,5.72,NA,-3.1,-1.1,-5.7,95.5,81.3,2.37,12.08,12.9,0.59,NA,NA,NA,NA,NA,NA,NA,0.203,0.458,0.105,24.64
PL,14-Apr-19,104,18.91,NA,-3.7,-0.5,-6.4,76.6,57.6,4.34,14.09,0,0.571,NA,NA,NA,NA,NA,NA,NA,0.203,0.339,0.25,24.89
PL,15-Apr-19,105,17.71,NA,-3.7,0.4,-8.6,74.2,56.1,0.94,4.53,0,0.568,NA,NA,NA,NA,NA,NA,NA,0.202,0.353,0.276,25.12
PL,16-Apr-19,106,16.03,NA,-1,3.1,-6.7,67.8,39.1,2.5,9.06,0,0.539,NA,NA,NA,NA,NA,NA,NA,0.203,0.298,0.464,25.36
PL,17-Apr-19,107,21.05,NA,1.5,5.1,-1.9,68.3,47.3,4.68,14.09,0,0.516,NA,NA,NA,NA,NA,NA,NA,0.246,0.415,0.462,25.6
PL,18-Apr-19,108,10.54,NA,2.6,4.8,-0.3,96.5,86.5,1.01,6.04,0,0.477,NA,NA,NA,NA,NA,NA,NA,0.337,0.744,0.116,25.84
PL,19-Apr-19,109,9.32,NA,2.7,4.9,-0.8,92.6,76.2,2.33,9.06,0,0.423,NA,NA,NA,NA,NA,NA,NA,0.347,0.66,0.206,26.06
PL,20-Apr-19,110,24.22,NA,-0.1,3.6,-2.9,71.7,44.1,3.02,11.58,1.7,0.436,NA,NA,NA,NA,NA,NA,NA,0.314,0.349,0.442,26.29
PL,21-Apr-19,111,24.69,NA,3.4,8.3,-1.8,38,25.2,1.82,8.56,0,0.402,NA,NA,NA,NA,NA,NA,NA,0.303,0.276,0.819,26.52
PL,22-Apr-19,112,8.84,NA,3.1,6.1,-0.8,62.3,45.5,1.49,9.06,0,0.401,NA,NA,NA,NA,NA,NA,NA,0.306,0.428,0.513,26.74
PL,23-Apr-19,113,19.52,NA,2,5.6,-3,75.7,51.7,3.33,12.58,0,0.337,NA,NA,NA,NA,NA,NA,NA,0.315,0.47,0.439,26.96
PL,24-Apr-19,114,22.06,NA,-0.1,4.3,-3.2,65,42.7,2.1,8.56,0,0.324,NA,NA,NA,NA,NA,NA,NA,0.301,0.355,0.476,27.18
PL,25-Apr-19,115,20.25,NA,1.7,5.8,-4.6,50,28.4,1.24,6.54,0,0.309,NA,NA,NA,NA,NA,NA,NA,0.305,0.262,0.661,27.41
PL,26-Apr-19,116,20.73,NA,1.7,5.4,-2.1,53.8,29.7,3.69,15.1,0,0.255,NA,NA,NA,NA,NA,NA,NA,0.294,0.266,0.63,27.61
PL,27-Apr-19,117,12.92,NA,-4.8,-2.7,-6.7,87.2,70.5,3.59,13.59,10,0.332,NA,NA,NA,NA,NA,NA,NA,0.27,0.353,0.148,27.82
PL,28-Apr-19,118,24.94,NA,-3,2.5,-6.6,77.2,44.6,2.39,9.56,0,0.274,NA,NA,NA,NA,NA,NA,NA,0.261,0.326,0.405,28.03
PL,29-Apr-19,119,16.78,NA,-3.1,3.2,-7.5,68.6,49.5,1.41,7.05,0,0.272,NA,NA,NA,NA,NA,NA,NA,0.256,0.38,0.388,28.24
PL,30-Apr-19,120,23.96,NA,-1.2,3.6,-6.9,53.3,34.6,1.59,7.55,0,0.239,NA,NA,NA,NA,NA,NA,NA,0.256,0.273,0.516,28.44
PL,1-May-19,121,18.56,NA,-0.1,3.7,-3,60.9,48.2,2.96,9.06,2.9,0.261,NA,NA,NA,NA,NA,NA,NA,0.259,0.384,0.413,28.64
PL,2-May-19,122,15.7,NA,0.6,6.4,-3.3,72.8,54.5,2.54,9.56,0,0.217,NA,NA,NA,NA,NA,NA,NA,0.299,0.524,0.437,28.82
PL,3-May-19,123,28.19,NA,3.7,9.4,-2.6,64,42.7,1.7,7.05,0,0.183,NA,NA,NA,NA,NA,NA,NA,0.328,0.503,0.675,29.01
PL,4-May-19,124,20.92,NA,5.5,10.1,1.3,64.3,48.4,1.97,8.56,0,0.156,NA,NA,NA,NA,NA,NA,NA,0.318,0.598,0.638,29.19
PL,5-May-19,125,29.05,NA,4.3,9.9,-0.4,57.4,38.9,1.26,7.05,0,0.105,NA,NA,NA,NA,NA,NA,NA,0.318,0.474,0.745,29.37
PL,6-May-19,126,26.17,NA,5.8,11.1,1.3,54.7,37.8,1.8,10.07,0,0.001,NA,NA,NA,NA,NA,NA,NA,0.32,0.499,0.821,29.55
PL,7-May-19,127,27.24,NA,5.9,10.5,1.5,58.9,42.3,1.53,8.56,0,0,NA,NA,NA,NA,NA,NA,NA,0.321,0.537,0.733,29.72
PL,8-May-19,128,22.71,NA,6.4,11.3,2.3,57.5,44.6,1.24,7.55,0,0,NA,NA,NA,NA,NA,NA,NA,0.313,0.597,0.742,29.89
PL,9-May-19,129,27.95,NA,8.2,14.7,2.4,45.6,30.1,1.78,7.55,0,0,NA,NA,NA,NA,NA,NA,NA,0.294,0.503,1.168,30.06
PL,10-May-19,130,27.59,NA,10.2,16.7,3.7,51.8,38,1.61,7.05,0,0,NA,NA,NA,NA,NA,NA,NA,0.273,0.722,1.178,30.22
PL,11-May-19,131,24.78,NA,12.2,18.3,5.8,49.9,33.3,2.41,11.58,0,0,NA,NA,NA,NA,NA,NA,NA,0.26,0.7,1.402,30.38
PL,12-May-19,132,26.78,NA,10.9,16.7,6.6,38.9,24.4,2.37,10.07,0,0,NA,NA,NA,NA,NA,NA,NA,0.251,0.464,1.438,30.54
PL,13-May-19,133,22.06,NA,8.8,13.9,1.9,42.5,33.4,1.72,8.56,0,0,NA,NA,NA,NA,NA,NA,NA,0.244,0.53,1.057,30.69
PL,14-May-19,134,9.74,NA,4.8,9.2,0.6,72,46.1,2.96,12.58,6.6,0,NA,NA,NA,NA,NA,NA,NA,0.242,0.536,0.627,30.84
PL,15-May-19,135,23.58,NA,5.4,12.1,-0.8,73.7,50.2,1.43,8.56,0,0,NA,NA,NA,NA,NA,NA,NA,0.242,0.708,0.702,30.98
PL,16-May-19,136,5.53,NA,5.3,7.7,3.8,97.7,92,0.59,6.04,6,0,NA,NA,NA,NA,NA,NA,NA,0.243,0.967,0.084,31.13
PL,17-May-19,137,10.85,NA,3.3,5.2,-0.7,94.9,87.1,1.76,9.06,4.4,0,NA,NA,NA,NA,NA,NA,NA,0.241,0.77,0.114,31.26
PL,18-May-19,138,9.8,NA,2.4,6.5,-0.5,93.5,82.3,0.67,6.54,0,0,NA,NA,NA,NA,NA,NA,NA,0.235,0.796,0.171,31.4
PL,19-May-19,139,14.04,NA,4.6,8,1.2,82.1,67.9,1.17,6.04,0,0,NA,NA,NA,NA,NA,NA,NA,0.23,0.728,0.344,31.52
PL,20-May-19,140,21.69,NA,4.1,7.5,0.7,64.5,51.1,1.36,7.55,0,0,NA,NA,NA,NA,NA,NA,NA,0.225,0.53,0.507,31.65
PL,21-May-19,141,10.16,NA,4,6.7,0.9,66.8,60,1.22,5.54,0,0,NA,NA,NA,NA,NA,NA,NA,0.222,0.589,0.393,31.77
PL,22-May-19,142,16.27,NA,7.1,11.9,2.9,61.5,45.1,1.28,6.04,0,0,NA,NA,NA,NA,NA,NA,NA,0.22,0.628,0.764,31.89
PL,23-May-19,143,18.63,NA,7.4,12.7,3.5,70,51.8,1.59,7.05,0,0,NA,NA,NA,NA,NA,NA,NA,0.22,0.76,0.707,32
PL,24-May-19,144,21.72,NA,6.4,11.6,3.7,81.7,53.5,1.97,7.05,5.6,0,NA,NA,NA,NA,NA,NA,NA,0.224,0.731,0.635,32.11
PL,25-May-19,145,6.69,NA,4.7,6.5,3.6,96.4,89.7,0.69,5.03,7,0,NA,NA,NA,NA,NA,NA,NA,0.226,0.868,0.1,32.22
PL,26-May-19,146,13.65,NA,7.2,9.8,5.1,70,60.1,1.34,7.55,0,0,NA,NA,NA,NA,NA,NA,NA,0.222,0.728,0.483,32.32
PL,27-May-19,147,30.16,NA,10.3,16.5,2.5,49.6,27.4,1.8,8.05,0,0,NA,NA,NA,NA,NA,NA,NA,0.219,0.514,1.362,32.42
PL,28-May-19,148,23.15,NA,13.3,19.2,6.4,37.5,22,1.55,9.56,0,0,NA,NA,NA,NA,NA,NA,NA,0.216,0.489,1.734,32.52
PL,29-May-19,149,23.79,NA,13.9,20.1,7.8,43.4,25.6,1.8,6.54,0,0,NA,NA,NA,NA,NA,NA,NA,0.216,0.602,1.75,32.6
PL,30-May-19,150,17.37,NA,13,18.1,8.1,55.2,40.8,1.34,5.54,3.8,0,NA,NA,NA,NA,NA,NA,NA,0.22,0.847,1.229,32.69
PL,31-May-19,151,23.63,NA,12.6,19.2,7.2,65.3,50.1,1.07,6.54,5.2,0,NA,NA,NA,NA,NA,NA,NA,0.22,1.114,1.11,32.77
