"Date Time, PST",Day,"Rain, mm","Pressure, mbar","Temp, °C","RH, %","DewPt, °C","Wind Speed, m/s","Gust Speed, m/s","Wind Direction, ø","Solar Radiation, W/m²","Wetness, %","Snow depth, cm","Water Content, m³/m³ 15 cm","WC_cal, m³/m³","Soil Temp, °C","Sfc Temp, °C","Water Content, m³/m³ 5 cm","Water Content, m³/m³ 30 cm","Temp 2, °C","RH 2, %","DewPt 2, °C","Temp 30 cm, °C","RH 30 cm, %","DewPt 30 cm, °C",Flags,Comments
2024-07-25 23:00,2024-07-25,0,909.15,12.059,63.574,5.374,0,0,95.5,0.6,0.59,NAN,0.2589,0.2944,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 0:00,2024-07-26,0,909.05,11.403,66.818,5.467,0,0,148.8,0.6,0.59,NAN,0.2574,0.2926,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 1:00,2024-07-26,0,908.95,10.411,71.42,5.475,0,0,314.5,0.6,1.18,NAN,0.256,0.2909,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 2:00,2024-07-26,0,908.75,10.086,73.124,5.502,0,0,308.9,0.6,1.18,NAN,0.2538,0.2884,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 3:00,2024-07-26,0,908.45,10.319,72.605,5.624,0,0,315.9,0.6,1.18,NAN,0.2523,0.2866,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 4:00,2024-07-26,0,908.45,10.676,72.464,5.94,0,0,318.7,0.6,1.18,NAN,0.2509,0.2849,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 5:00,2024-07-26,0,908.25,10.488,75.302,6.315,0,0,320.1,0.6,1.18,NAN,0.2494,0.2832,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 6:00,2024-07-26,0,908.05,9.695,85.768,7.437,0,0,320.1,3.1,7.06,NAN,0.2472,0.2806,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 7:00,2024-07-26,0,908.15,9.799,89.583,8.179,0,0,320.1,13.1,4.71,NAN,0.2465,0.2798,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 8:00,2024-07-26,0,908.15,10.26,87.523,8.291,0,0,297.6,13.1,4.12,NAN,0.2451,0.2781,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 9:00,2024-07-26,0,907.95,10.813,82.048,7.884,0,0,332.7,15.6,3.53,NAN,0.2436,0.2764,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 10:00,2024-07-26,0,907.65,11.703,78.668,8.133,0,0,321.5,48.1,3.53,NAN,0.2422,0.2747,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 11:00,2024-07-26,0,907.55,12.66,73.042,7.968,0,0.67,355.2,49.4,3.53,NAN,0.2414,0.2738,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 12:00,2024-07-26,0,907.65,12.571,73.214,7.917,0,1,1.4,34.4,3.53,NAN,0.24,0.2721,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 13:00,2024-07-26,0,907.45,12.936,71.815,7.985,0,1,320.1,55.6,2.94,NAN,0.2385,0.2704,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 14:00,2024-07-26,0,907.05,13.703,68.832,8.097,0,0.33,336.9,48.1,2.94,NAN,0.2378,0.2695,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 15:00,2024-07-26,0,906.75,13.62,68.896,8.031,0,0.67,321.5,53.1,2.94,NAN,0.2371,0.2687,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 16:00,2024-07-26,0,906.45,14.188,65.614,7.856,0,1,311.7,50.6,2.94,NAN,0.2356,0.2669,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 17:00,2024-07-26,0,906.05,14.464,64.797,7.935,0,0.33,304.7,39.4,2.94,NAN,0.2349,0.2661,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 18:00,2024-07-26,0,905.75,14.325,64.176,7.661,0,0.67,296.2,29.4,2.94,NAN,0.2342,0.2653,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 19:00,2024-07-26,0,905.45,14.014,63.6,7.234,0,0.33,314.5,15.6,2.94,NAN,0.2334,0.2644,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 20:00,2024-07-26,0,905.15,13.368,66.618,7.298,0,0,313.1,5.6,2.94,NAN,0.232,0.2627,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 21:00,2024-07-26,0,904.85,12.29,71.075,7.212,0,0,313.1,0.6,3.53,NAN,0.2313,0.2619,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 22:00,2024-07-26,0,904.65,10.676,78.645,7.129,0,0,313.1,0.6,3.53,NAN,0.2305,0.2609,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-26 23:00,2024-07-26,0,904.45,10.148,80.871,7.022,0,0,313.1,0.6,3.53,NAN,0.2298,0.2601,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 0:00,2024-07-27,0,904.15,10.263,81.982,7.334,0,0,313.1,0.6,3.53,NAN,0.2291,0.2593,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 1:00,2024-07-27,0,903.75,9.805,83.355,7.128,0,0,313.1,0.6,4.12,NAN,0.2276,0.2575,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 2:00,2024-07-27,0,903.55,9.22,84.802,6.805,0,0,313.1,0.6,4.12,NAN,0.2269,0.2567,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 3:00,2024-07-27,0,903.35,9.279,85.217,6.934,0,0,313.1,0.6,4.12,NAN,0.2262,0.2559,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 4:00,2024-07-27,0,902.95,9.775,84.724,7.337,0,0,313.1,0.6,4.12,NAN,0.2262,0.2559,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 5:00,2024-07-27,0,902.75,9.239,86.314,7.082,0,0,313.1,0.6,4.12,NAN,0.2247,0.2541,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 6:00,2024-07-27,0,902.55,9.276,87.393,7.3,0,0,313.1,1.9,4.12,NAN,0.224,0.2533,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 7:00,2024-07-27,0,902.35,9.078,89.268,7.415,0,0,313.1,4.4,4.12,NAN,0.2233,0.2525,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 8:00,2024-07-27,0,902.15,9.545,89.464,7.908,0,0,313.1,19.4,4.12,NAN,0.2225,0.2515,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 9:00,2024-07-27,0,901.95,11.209,86.084,8.981,0,0,313.1,43.1,3.53,NAN,0.2225,0.2515,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 10:00,2024-07-27,0,901.45,12.751,78.523,9.125,0,0,306.1,41.9,2.94,NAN,0.2218,0.2507,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 11:00,2024-07-27,0,901.05,14.909,66.191,8.672,0,0,220.4,69.4,1.76,NAN,0.2211,0.2499,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 12:00,2024-07-27,0,900.75,16.025,61.157,8.561,0,0.33,283.6,80.6,1.76,NAN,0.2204,0.2491,8.045,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 13:00,2024-07-27,0,900.35,17.118,57.54,8.687,0,0.33,318.7,81.9,1.18,NAN,0.2196,0.2481,8.045,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 14:00,2024-07-27,0,900.05,18.534,54.279,9.143,0,0.67,283.6,96.9,1.76,NAN,0.2189,0.2473,8.02,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 15:00,2024-07-27,0,899.75,19.987,49.506,9.12,0,0.67,303.2,130.6,1.18,NAN,0.2182,0.2465,8.02,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 16:00,2024-07-27,0,899.75,18.622,53.845,9.106,0,0,273.8,35.6,1.18,NAN,0.2175,0.2456,8.02,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 17:00,2024-07-27,0,899.55,18.378,54.331,9.012,0,0,301.8,24.4,1.18,NAN,0.2167,0.2447,8.045,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 18:00,2024-07-27,0,899.55,17.936,54.224,8.572,0,0.33,328.5,24.4,1.18,NAN,0.2167,0.2447,8.045,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 19:00,2024-07-27,0,899.65,15.845,66.3,9.588,0,0.33,308.9,9.4,8.82,NAN,0.216,0.2439,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 20:00,2024-07-27,0,899.45,14.689,76.666,10.65,0,0,307.5,4.4,4.71,NAN,0.2153,0.2431,8.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 21:00,2024-07-27,0,899.45,14.496,72.157,9.557,0,0,307.5,0.6,4.12,NAN,0.2146,0.2422,8.095,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 22:00,2024-07-27,0,899.45,14.153,69.973,8.771,0,0,307.5,0.6,4.12,NAN,0.2146,0.2422,8.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-27 23:00,2024-07-27,0,899.65,14.142,66.23,7.95,0,0,293.4,0.6,4.12,NAN,0.2138,0.2413,8.145,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 0:00,2024-07-28,0,899.55,13.199,70.021,7.866,0,0,293.4,0.6,4.12,NAN,0.2131,0.2405,8.17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 1:00,2024-07-28,0,899.35,11.882,73.681,7.345,0,0,293.4,0.6,4.12,NAN,0.2131,0.2405,8.17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 2:00,2024-07-28,0,899.25,11.26,77.375,7.459,0,0,293.4,0.6,4.71,NAN,0.2124,0.2396,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 3:00,2024-07-28,0,899.25,11.33,77.556,7.561,0,0,293.4,0.6,4.71,NAN,0.2116,0.2387,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 4:00,2024-07-28,0,899.25,10.593,80.249,7.344,0,0,293.4,0.6,4.71,NAN,0.2109,0.2379,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 5:00,2024-07-28,0,899.35,10.963,81.306,7.897,0,0,293.4,0.6,4.71,NAN,0.2102,0.2371,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 6:00,2024-07-28,0,899.35,10.944,84.718,8.484,0,0,293.4,1.9,25.29,NAN,0.2102,0.2371,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 7:00,2024-07-28,0,899.35,10.711,90.518,9.234,0,0,293.4,8.1,36.47,NAN,0.2095,0.2362,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 8:00,2024-07-28,0,899.25,11.247,91.223,9.881,0,0,293.4,26.9,25.88,NAN,0.2095,0.2362,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 9:00,2024-07-28,0,899.25,11.896,89.696,10.27,0,0,293.4,21.9,34.71,NAN,0.2087,0.2353,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 10:00,2024-07-28,0,899.15,12.638,88.173,10.746,0,0,292,51.9,11.18,NAN,0.2087,0.2353,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 11:00,2024-07-28,0,898.95,13.47,83.529,10.751,0,0,287.8,41.9,10,NAN,0.208,0.2345,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 12:00,2024-07-28,0,898.75,14.078,79.498,10.601,0,0,287.8,39.4,9.41,NAN,0.2073,0.2336,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 13:00,2024-07-28,0,898.65,14.475,79.132,10.918,0,0,286.4,54.4,30.59,NAN,0.2066,0.2328,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 14:00,2024-07-28,0.2,898.65,13.555,88.205,11.656,0,0,286.4,34.4,44.12,NAN,0.2066,0.2328,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 15:00,2024-07-28,0.2,898.35,13.392,90.675,11.914,0,0,286.4,40.6,45.88,NAN,0.2066,0.2328,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 16:00,2024-07-28,0.4,897.95,13.539,93.214,12.48,0,0,286.4,30.6,34.71,NAN,0.2066,0.2328,8.195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 17:00,2024-07-28,1.6,897.65,13.341,94.725,12.528,0,0,286.4,14.4,54.71,NAN,0.2066,0.2328,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 18:00,2024-07-28,1.4,897.15,13.019,96.934,12.559,0,0,287.8,13.1,52.94,NAN,0.2073,0.2336,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 19:00,2024-07-28,0.2,897.05,12.909,97.223,12.494,0,0,287.8,3.1,63.53,NAN,0.2073,0.2336,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 20:00,2024-07-28,0.4,897.05,12.512,97.597,12.157,0,0,286.4,0.6,69.41,NAN,0.2073,0.2336,8.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 21:00,2024-07-28,0.4,897.35,11.464,97.295,11.063,0,0,286.4,0.6,77.65,NAN,0.2066,0.2328,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 22:00,2024-07-28,0,897.65,11.1,98.248,10.847,0,0,286.4,0.6,74.71,NAN,0.2066,0.2328,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-28 23:00,2024-07-28,0.2,897.85,11.003,98.787,10.832,0,0,286.4,0.6,77.06,NAN,0.2058,0.2319,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 0:00,2024-07-29,0,897.75,10.555,98.073,10.275,0,0,286.4,0.6,80.59,NAN,0.2058,0.2319,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 1:00,2024-07-29,0,897.85,10.177,98.636,9.983,0,0,286.4,0.6,71.76,NAN,0.2051,0.2311,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 2:00,2024-07-29,0,897.75,10.033,98.891,9.877,0,0,286.4,0.6,69.41,NAN,0.2051,0.2311,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 3:00,2024-07-29,0,897.65,9.732,98.947,9.585,0,0,286.4,0.6,65.29,NAN,0.2051,0.2311,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 4:00,2024-07-29,0.2,897.75,9.743,99.294,9.648,0,0,286.4,0.6,62.35,NAN,0.2044,0.2302,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 5:00,2024-07-29,0,897.75,9.325,99.113,9.203,0,0,286.4,0.6,60,NAN,0.2044,0.2302,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 6:00,2024-07-29,0,897.95,9.529,99.715,9.497,0,0,286.4,1.9,30,NAN,0.2044,0.2302,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 7:00,2024-07-29,0,898.05,9.62,99.188,9.509,0,0,286.4,5.6,21.76,NAN,0.2037,0.2294,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 8:00,2024-07-29,0,898.25,9.478,99.242,9.375,0,0,286.4,16.9,16.47,NAN,0.2037,0.2294,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 9:00,2024-07-29,0,898.35,10.864,99.071,10.736,0,0,287.8,45.6,11.76,NAN,0.2037,0.2294,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 10:00,2024-07-29,0,898.35,11.657,96.411,11.118,0,0,0,48.1,8.82,NAN,0.2037,0.2294,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 11:00,2024-07-29,0,898.25,12.743,92.164,11.518,0,0,355.2,51.9,5.29,NAN,0.2029,0.2285,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 12:00,2024-07-29,0,898.25,12.933,93.365,11.902,0,0,355.2,66.9,2.94,NAN,0.2029,0.2285,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 13:00,2024-07-29,0,898.25,14.006,87.236,11.933,0,0,0,55.6,3.53,NAN,0.2029,0.2285,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 14:00,2024-07-29,0,898.25,15.067,78.581,11.389,0,0,0,69.4,2.35,NAN,0.2022,0.2276,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 15:00,2024-07-29,0,898.05,16.191,70.101,10.753,0,0,96.9,96.9,2.35,NAN,0.2015,0.2268,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 16:00,2024-07-29,0,898.05,16.692,67.608,10.688,0,0,28.1,65.6,1.76,NAN,0.2015,0.2268,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 17:00,2024-07-29,0,898.15,16.376,68.229,10.523,0,0,28.1,34.4,1.76,NAN,0.2015,0.2268,8.245,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 18:00,2024-07-29,0,898.15,16.142,70.491,10.789,0,0,29.5,21.9,1.76,NAN,0.2008,0.2260,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 19:00,2024-07-29,0,898.35,14.848,76.475,10.767,0,0,29.5,8.1,1.76,NAN,0.2008,0.2260,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 20:00,2024-07-29,0,898.45,14.113,79.716,10.676,0,0,29.5,1.9,1.76,NAN,0.2008,0.2260,8.27,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 21:00,2024-07-29,0,898.65,13.534,80.792,10.313,0,0,29.5,0.6,1.76,NAN,0.2008,0.2260,8.295,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 22:00,2024-07-29,0,898.95,13.038,82.338,10.112,0,0,29.5,0.6,1.76,NAN,0.2,0.2251,8.319,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-29 23:00,2024-07-29,0,899.05,12.663,83.522,9.958,0,0,29.5,0.6,2.35,NAN,0.2,0.2251,8.319,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 0:00,2024-07-30,0,899.05,12.373,84.025,9.764,0,0,29.5,0.6,2.35,NAN,0.2,0.2251,8.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 1:00,2024-07-30,0,899.15,12.169,83.862,9.535,0,0,29.5,0.6,1.76,NAN,0.2,0.2251,8.369,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 2:00,2024-07-30,0,899.35,11.941,85.499,9.599,0,0,29.5,0.6,2.35,NAN,0.1993,0.2242,8.369,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 3:00,2024-07-30,0,899.45,11.62,85.811,9.338,0,0,29.5,0.6,2.35,NAN,0.1993,0.2242,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 4:00,2024-07-30,0,899.35,11.558,85.446,9.213,0,0,29.5,0.6,2.35,NAN,0.1993,0.2242,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 5:00,2024-07-30,0,899.45,11.464,87.19,9.421,0,0,29.5,0.6,2.35,NAN,0.1993,0.2242,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 6:00,2024-07-30,0,899.65,11.496,88.199,9.624,0,0,29.5,5.6,4.12,NAN,0.1986,0.2234,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 7:00,2024-07-30,0,899.65,11.743,91.093,10.351,0,0,29.5,6.9,2.94,NAN,0.1993,0.2242,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 8:00,2024-07-30,0,899.85,12.07,89.56,10.42,0,0,29.5,16.9,2.35,NAN,0.1986,0.2234,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 9:00,2024-07-30,0,899.95,12.724,83.256,9.971,0,0,29.5,23.1,2.35,NAN,0.1986,0.2234,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 10:00,2024-07-30,0,900.05,13.526,78.454,9.866,0,0,29.5,36.9,2.35,NAN,0.1986,0.2234,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 11:00,2024-07-30,0,900.05,14.352,76.205,10.233,0,0,29.5,36.9,2.35,NAN,0.1978,0.2225,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 12:00,2024-07-30,0,900.05,14.936,75.358,10.631,0,0,30.9,30.6,2.35,NAN,0.1978,0.2225,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 13:00,2024-07-30,0,900.05,15.357,75.926,11.151,0,0,30.9,36.9,2.35,NAN,0.1978,0.2225,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 14:00,2024-07-30,0,899.95,16.574,71.324,11.381,0,1,282.2,59.4,2.35,NAN,0.1978,0.2225,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 15:00,2024-07-30,0,899.95,16.853,69.819,11.327,0,0,242.9,59.4,2.35,NAN,0.1978,0.2225,8.394,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
2024-07-30 16:00,2024-07-30,0,899.85,17.081,70.378,11.666,0,0,242.9,30.6,2.35,NAN,0.1978,0.2225,8.419,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,
